NOSE_X,NOSE_Y,NECK_X,NECK_Y,LEFTEYE_X,LEFTEYE_Y,RIGHTEYE_X,RIGHTEYE_Y,LEFTEAR_X,LEFTEAR_Y,RIGHTEAR_X,RIGHTEAR_Y,LEFTSHOULDER_X,LEFTSHOULDER_Y,RIGHTSHOULDER_X,RIGHTSHOULDER_Y,LEFTELBOW_X,LEFTELBOW_Y,RIGHTELBOW_X,RIGHTELBOW_Y,LEFTWRIST_X,LEFTWRIST_Y,RIGHTWRIST_X,RIGHTWRIST_Y,WRIST_0_X,WRIST_0_Y,THUMBCMC_0_X,THUMBCMC_0_Y,THUMBMP_0_X,THUMBMP_0_Y,THUMBIP_0_X,THUMBIP_0_Y,THUMBTIP_0_X,THUMBTIP_0_Y,INDEXMCP_0_X,INDEXMCP_0_Y,INDEXPIP_0_X,INDEXPIP_0_Y,INDEXDIP_0_X,INDEXDIP_0_Y,INDEXTIP_0_X,INDEXTIP_0_Y,MIDDLEMCP_0_X,MIDDLEMCP_0_Y,MIDDLEPIP_0_X,MIDDLEPIP_0_Y,MIDDLEDIP_0_X,MIDDLEDIP_0_Y,MIDDLETIP_0_X,MIDDLETIP_0_Y,RINGMCP_0_X,RINGMCP_0_Y,RINGPIP_0_X,RINGPIP_0_Y,RINGDIP_0_X,RINGDIP_0_Y,RINGTIP_0_X,RINGTIP_0_Y,LITTLEMCP_0_X,LITTLEMCP_0_Y,LITTLEPIP_0_X,LITTLEPIP_0_Y,LITTLEDIP_0_X,LITTLEDIP_0_Y,LITTLETIP_0_X,LITTLETIP_0_Y,WRIST_1_X,WRIST_1_Y,THUMBCMC_1_X,THUMBCMC_1_Y,THUMBMP_1_X,THUMBMP_1_Y,THUMBIP_1_X,THUMBIP_1_Y,THUMBTIP_1_X,THUMBTIP_1_Y,INDEXMCP_1_X,INDEXMCP_1_Y,INDEXPIP_1_X,INDEXPIP_1_Y,INDEXDIP_1_X,INDEXDIP_1_Y,INDEXTIP_1_X,INDEXTIP_1_Y,MIDDLEMCP_1_X,MIDDLEMCP_1_Y,MIDDLEPIP_1_X,MIDDLEPIP_1_Y,MIDDLEDIP_1_X,MIDDLEDIP_1_Y,MIDDLETIP_1_X,MIDDLETIP_1_Y,RINGMCP_1_X,RINGMCP_1_Y,RINGPIP_1_X,RINGPIP_1_Y,RINGDIP_1_X,RINGDIP_1_Y,RINGTIP_1_X,RINGTIP_1_Y,LITTLEMCP_1_X,LITTLEMCP_1_Y,LITTLEPIP_1_X,LITTLEPIP_1_Y,LITTLEDIP_1_X,LITTLEDIP_1_Y,LITTLETIP_1_X,LITTLETIP_1_Y
0.5186128,0.25680625,0.51134187,0.42378002,0.5354347,0.21923195,0.49883512,0.22160412,0.54908556,0.23193432,0.47786936,0.23459384,0.60612565,0.42397538,0.4165581,0.42358467,0.6563168,0.685438,0.34737584,0.6812689,0.5654912,0.7251363,0.43887043,0.7788849,0.58557624,0.71020967,0.5692493,0.6775891,0.5458613,0.6652739,0.5263255,0.67044055,0.51257885,0.6706838,0.5343273,0.69079006,0.5084426,0.7096408,0.49607164,0.72041476,0.4872149,0.7282939,0.537258,0.71477735,0.51026016,0.7331755,0.49619576,0.74349874,0.48594844,0.7509997,0.5417178,0.73667115,0.5166341,0.7541617,0.5038641,0.7620537,0.49478593,0.7671604,0.54720044,0.75718105,0.5267246,0.7701685,0.5164906,0.77455956,0.50915223,0.7766822,0.42795748,0.7814427,0.4347582,0.7478194,0.44831246,0.72906435,0.46324912,0.7239455,0.4751664,0.71879464,0.46303502,0.76773834,0.4873961,0.77156967,0.50186306,0.7725397,0.51324457,0.7745444,0.46496713,0.79086566,0.49063316,0.7906903,0.50649947,0.790994,0.51882285,0.79344016,0.46497473,0.8074138,0.48937085,0.80882984,0.50383407,0.8124496,0.51518184,0.8166945,0.4638279,0.81843305,0.48332962,0.82266176,0.49478567,0.82501566,0.5043085,0.8273065
0.5190405,0.25589958,0.5114367,0.4231009,0.5359809,0.21876806,0.49958053,0.22057416,0.5494553,0.23195946,0.4782154,0.23426913,0.6042836,0.42364618,0.41858977,0.4225556,0.65391606,0.68728,0.3487142,0.68119127,0.5762219,0.65851545,0.43209118,0.7370163,0.6026169,0.64965504,0.5866612,0.61852795,0.5656572,0.60037667,0.54897505,0.5943124,0.53771156,0.5874823,0.55969083,0.6164801,0.5415416,0.62105256,0.5337712,0.6241827,0.52846676,0.62682563,0.56379205,0.6359064,0.5465255,0.6435807,0.53797346,0.6484208,0.5312505,0.65285903,0.56969136,0.6553537,0.55390406,0.66331446,0.54577965,0.6672117,0.53923786,0.6707116,0.57657343,0.6742401,0.5629616,0.6807551,0.5561006,0.6827433,0.5505222,0.6848315,0.4233895,0.7412114,0.4260767,0.70756036,0.4357384,0.6795835,0.44526267,0.6634211,0.45028988,0.6507444,0.45805386,0.6945424,0.47576776,0.6913642,0.4820913,0.6967233,0.48578832,0.70281,0.4624726,0.71588355,0.48000973,0.7124274,0.48684743,0.7165218,0.49098492,0.7217595,0.46398103,0.73660755,0.4797284,0.7376689,0.4857549,0.7417445,0.48908105,0.74570984,0.4632744,0.7560934,0.4765891,0.7597005,0.48100135,0.761931,0.4837467,0.7641063
0.51872236,0.2559636,0.5103071,0.42277503,0.5357923,0.21883127,0.4994107,0.22036047,0.54934126,0.23197599,0.47822157,0.23406352,0.60081846,0.4236448,0.4197957,0.42190525,0.65384465,0.6881855,0.34938854,0.68128973,0.59552884,0.6014549,0.42397082,0.68245107,0.61170185,0.60784936,0.5972348,0.57677305,0.58024985,0.5511734,0.56723166,0.5333077,0.56028134,0.5135476,0.5816369,0.5596631,0.573917,0.5477636,0.5714925,0.5377629,0.56973994,0.52863383,0.58707535,0.57429916,0.58148223,0.5679578,0.58000547,0.5614353,0.5784694,0.55607677,0.5936811,0.5896439,0.58818495,0.5865544,0.5855619,0.5833847,0.5830709,0.580795,0.60089564,0.6051432,0.59501,0.6070494,0.59340894,0.6062905,0.59230775,0.6063485,0.42162028,0.7056951,0.42036965,0.668812,0.4271042,0.63364065,0.43306765,0.6080468,0.432131,0.5861191,0.4562714,0.62891376,0.46974757,0.61646414,0.4689388,0.6234602,0.46453476,0.6316962,0.4637029,0.6485573,0.47659713,0.6401735,0.47435173,0.64645046,0.46891236,0.65214795,0.46720743,0.671454,0.4775914,0.6700549,0.47426876,0.6736743,0.4681249,0.67579854,0.4679811,0.696086,0.4763062,0.698695,0.47264615,0.69935364,0.46716014,0.6989843
0.5181997,0.25642937,0.51067376,0.4231124,0.53536546,0.21876633,0.4985293,0.22029376,0.54916394,0.23184106,0.4780525,0.23416373,0.60073924,0.42435876,0.42060828,0.42186606,0.6540734,0.6968321,0.35044107,0.68309957,0.6055729,0.5740143,0.42584407,0.63404167,0.6012024,0.58076,0.58494794,0.5562895,0.57458615,0.52139014,0.56902325,0.49310404,0.562284,0.47243237,0.5847549,0.49732438,0.5868875,0.46418354,0.5902444,0.4468432,0.5936527,0.4323777,0.59518564,0.50061285,0.59862983,0.46627814,0.6025312,0.4475186,0.60633624,0.432036,0.60544187,0.510009,0.60958046,0.47815076,0.61378497,0.46050724,0.61759365,0.44542363,0.6158127,0.5240586,0.6201769,0.5000284,0.623607,0.4852536,0.627071,0.4717472,0.42024893,0.6544201,0.4174456,0.6137381,0.42339283,0.5735142,0.42747337,0.54460233,0.42486405,0.52278936,0.43999055,0.57444453,0.45302483,0.5480221,0.45790118,0.5366106,0.46029386,0.52814704,0.44842693,0.59047735,0.46195635,0.5624362,0.46614006,0.5486976,0.467156,0.539052,0.4547463,0.60958034,0.46629778,0.58500266,0.4680098,0.5726303,0.466626,0.5636152,0.45953983,0.6307562,0.4688939,0.61483467,0.47047094,0.60441226,0.47016016,0.5958297
0.51763135,0.2584408,0.5107764,0.42432898,0.53468174,0.21939859,0.4975784,0.2212988,0.54843205,0.23188227,0.47793254,0.23485348,0.6007983,0.42686218,0.42075452,0.4217958,0.6568349,0.7038926,0.35375133,0.6876038,0.6150806,0.52604115,0.42852783,0.57785076,0.6060303,0.5313663,0.58841306,0.5110697,0.5775266,0.477939,0.57068664,0.45081377,0.56151783,0.43257603,0.5924986,0.44186246,0.59567845,0.40419668,0.59868824,0.3825948,0.60193205,0.36434498,0.6039669,0.4424949,0.607551,0.40024284,0.6107031,0.3747608,0.61367613,0.3534463,0.6142654,0.4505436,0.61914295,0.41071108,0.62283003,0.3872487,0.62580377,0.36641252,0.6237681,0.46477348,0.6285188,0.4361065,0.6318162,0.4169554,0.6344541,0.39933467,0.42223573,0.5767317,0.41889068,0.53422385,0.42327398,0.4917647,0.4248443,0.4615194,0.4192089,0.442139,0.4311862,0.49237248,0.44490993,0.454478,0.45193675,0.4368797,0.4567243,0.42130628,0.43881586,0.50553375,0.45387286,0.46405748,0.46111697,0.44063404,0.46547636,0.42091116,0.44624338,0.5228658,0.4591121,0.48363551,0.46382985,0.46129045,0.46637428,0.44150892,0.45365193,0.54302603,0.46474278,0.5162955,0.47055772,0.49924397,0.4754572,0.48374313
0.5174529,0.25978956,0.5106585,0.42431283,0.53435487,0.22001365,0.49714112,0.2222313,0.54785514,0.23192705,0.47790182,0.2354235,0.6003329,0.42726758,0.42098412,0.42135808,0.6590684,0.7027623,0.35709566,0.6889501,0.6168681,0.5205333,0.43168312,0.5603138,0.6065461,0.52250606,0.588127,0.5043022,0.5758869,0.4714473,0.5684363,0.44480526,0.5590035,0.4278882,0.5906043,0.43251112,0.5929783,0.39481,0.5958786,0.37328807,0.5987971,0.3553373,0.60223156,0.43211076,0.60524637,0.38992363,0.6082411,0.3646603,0.61101574,0.34372115,0.61272234,0.43953001,0.6170234,0.39941457,0.62023455,0.37642717,0.6229003,0.35647342,0.6225015,0.45327234,0.62679607,0.4243787,0.6296866,0.40579155,0.6321916,0.3890337,0.42412055,0.5613081,0.42028174,0.52035254,0.42368993,0.47828814,0.42534634,0.44736844,0.4201131,0.42737594,0.4304846,0.4763117,0.443025,0.43951294,0.45098138,0.41808277,0.45722705,0.3996001,0.4386413,0.48825613,0.45237324,0.44883662,0.46062982,0.42245075,0.466549,0.39935178,0.44694647,0.5050648,0.4592916,0.4672691,0.46554443,0.44315562,0.46962819,0.42189187,0.45536864,0.52487266,0.46609563,0.49644008,0.4722334,0.47828278,0.47758174,0.46176088
0.5163469,0.25992483,0.50929505,0.42154408,0.5336515,0.22005647,0.49616173,0.22217287,0.5469169,0.23180458,0.47785005,0.23350877,0.59735286,0.4225034,0.42123726,0.4205847,0.6660826,0.6953922,0.3662565,0.68982595,0.61487246,0.5005184,0.43875498,0.51252246,0.60521567,0.49974442,0.5857653,0.4861279,0.570884,0.4569805,0.5609023,0.43186802,0.5499758,0.4165736,0.5830991,0.4114157,0.58299094,0.37360302,0.5849851,0.3511682,0.58785474,0.33243325,0.5945138,0.40799803,0.5948474,0.36503723,0.59660167,0.33795482,0.5990625,0.31541693,0.6052508,0.41273496,0.6069713,0.3724603,0.6091122,0.34851986,0.611353,0.32771173,0.6158569,0.4241936,0.6180175,0.39484462,0.61958337,0.37603712,0.62108326,0.35888907,0.43688223,0.5080854,0.43055573,0.46928996,0.43206483,0.42882594,0.43258482,0.39838126,0.4259808,0.38029397,0.44424003,0.41717497,0.45498273,0.37582448,0.4617794,0.35353705,0.467303,0.33476636,0.453597,0.42473322,0.46542275,0.3797583,0.47254583,0.35314646,0.47769716,0.33112836,0.46243855,0.4385823,0.47382805,0.3969834,0.47941992,0.3725625,0.48306486,0.35166672,0.47083965,0.4568712,0.4808935,0.42533416,0.486429,0.40628675,0.49115592,0.38970402
0.51281,0.2593911,0.50620854,0.4175768,0.5315101,0.21976687,0.493624,0.22073433,0.54514045,0.23153263,0.47738802,0.2286096,0.5925809,0.4173342,0.4198361,0.4178194,0.6695618,0.6835528,0.37433892,0.6894318,0.61224556,0.489608,0.44816628,0.48429862,0.6019979,0.49169728,0.5830282,0.47853494,0.5674728,0.4507282,0.55688894,0.42818156,0.5459467,0.41466343,0.5783358,0.40398854,0.5781198,0.3669922,0.57966846,0.34452754,0.5820575,0.32556888,0.5895137,0.40007123,0.5894502,0.3578884,0.5908874,0.33146623,0.5929863,0.30968896,0.6004442,0.40412784,0.60200757,0.3639823,0.60384595,0.33996382,0.6056939,0.3196054,0.61128837,0.41481295,0.61285937,0.384771,0.6142653,0.3654594,0.615531,0.3484715,0.44415802,0.48675117,0.43726164,0.45026863,0.43750834,0.4109304,0.43765107,0.38114247,0.43076527,0.36405343,0.4515906,0.39474997,0.46251667,0.35236531,0.46904993,0.32956684,0.47422597,0.31086436,0.4612121,0.4019473,0.47301313,0.35633013,0.4799335,0.32976842,0.48495764,0.3082184,0.47035554,0.41565827,0.48132336,0.37304622,0.4873934,0.34911835,0.4916575,0.32969245,0.47919112,0.4336635,0.4886895,0.40036678,0.4939664,0.38081825,0.4985198,0.3644
0.50969917,0.25933808,0.5029601,0.4164297,0.5291121,0.22002107,0.49058402,0.22042152,0.542925,0.23154527,0.4758534,0.22769202,0.58900565,0.41668275,0.41691452,0.41617665,0.6702013,0.6649587,0.3972664,0.67903656,0.60984963,0.4765481,0.47638166,0.45253205,0.59488124,0.4760496,0.57536596,0.4621586,0.5588629,0.43649605,0.5473448,0.4162473,0.53639966,0.40432277,0.56765085,0.3875961,0.5666292,0.35037023,0.56731445,0.3280993,0.56868684,0.30962795,0.5787933,0.3829855,0.57712096,0.3412579,0.5774457,0.31499547,0.57815593,0.2934155,0.59005547,0.38566402,0.5892132,0.3462347,0.5901063,0.322544,0.59098125,0.30227762,0.6015688,0.39470455,0.6017601,0.36420467,0.6026144,0.3450493,0.603296,0.3279623,0.47311556,0.4442867,0.46516213,0.40764463,0.4640258,0.36941856,0.46330428,0.3412937,0.45748377,0.3227383,0.48061332,0.34140226,0.4918752,0.29860097,0.4987539,0.28007358,0.503879,0.26640955,0.49065095,0.34719336,0.5025192,0.3006494,0.509761,0.27837974,0.5153681,0.26243895,0.5005258,0.36039013,0.5120489,0.31682244,0.5181011,0.29548308,0.5226544,0.2786818,0.51109904,0.37993115,0.5210429,0.34776536,0.52587646,0.32942027,0.529774,0.314398
0.5068905,0.26057982,0.5023929,0.4152849,0.5265008,0.22076316,0.48722205,0.22141427,0.54077256,0.2316054,0.4733145,0.22832122,0.5885212,0.41585574,0.4162646,0.41471407,0.66917074,0.6516594,0.4197184,0.66648424,0.6028457,0.46361244,0.504674,0.44300145,0.5841053,0.4633865,0.5656799,0.4446197,0.5506917,0.4134099,0.54025656,0.3905859,0.52999896,0.37601507,0.5624214,0.37107086,0.5619862,0.33394232,0.5626777,0.31155556,0.5637266,0.29291734,0.57290167,0.3683632,0.5725265,0.32730928,0.573026,0.30053428,0.574084,0.2789439,0.5836014,0.37291363,0.58453065,0.33391535,0.5860557,0.3099173,0.5875427,0.28964674,0.5945352,0.38364133,0.59554505,0.3535069,0.5967641,0.33365932,0.59795386,0.31629223,0.5085716,0.4286534,0.498072,0.39345056,0.4958653,0.35467976,0.493609,0.32864925,0.48847106,0.31154153,0.5190624,0.32194924,0.5297782,0.28108194,0.5354386,0.26253283,0.53990215,0.24864577,0.53070533,0.3294139,0.5423966,0.28611395,0.54763025,0.26482108,0.5512133,0.2491572,0.5404172,0.34392968,0.55086976,0.3038122,0.55475384,0.2827203,0.5572893,0.26672933,0.54914254,0.36540484,0.55722314,0.3393794,0.56043315,0.32040808,0.56241745,0.30508772
0.50403965,0.26334226,0.5028229,0.41534352,0.52426845,0.22281645,0.48391107,0.22364026,0.5393235,0.23251937,0.47141778,0.23030551,0.5884601,0.4160407,0.41718563,0.4146464,0.6661316,0.6470321,0.4324738,0.6529688,0.5966235,0.44939974,0.53600496,0.44512334,0.5589644,0.44903654,0.5432997,0.4178561,0.5351561,0.37662902,0.5299517,0.34775713,0.5224672,0.32894105,0.55722886,0.34978873,0.5594206,0.31686196,0.56077665,0.2960926,0.56242883,0.27810597,0.5676877,0.35224867,0.5722843,0.3161612,0.5752307,0.29189807,0.5786004,0.2723042,0.57731587,0.36153373,0.5832707,0.3264523,0.5870037,0.30477402,0.5903583,0.2856783,0.5863486,0.37675688,0.5913065,0.34895006,0.59425634,0.33024755,0.59704804,0.31353155,0.5380562,0.4506595,0.5309063,0.41349724,0.5298236,0.37348306,0.528547,0.34661022,0.52537125,0.3272212,0.55848897,0.35230264,0.5628552,0.315194,0.564708,0.29344264,0.56659895,0.27540866,0.5683564,0.3604408,0.57561004,0.3206093,0.57873905,0.29636687,0.58050245,0.27679107,0.5766714,0.3750755,0.58558714,0.33637023,0.5887855,0.31091306,0.5901992,0.28861213,0.583982,0.39635053,0.5919344,0.36655664,0.5943143,0.34361914,0.5949728,0.3217725
0.5028696,0.26516452,0.501178,0.41558835,0.5228632,0.22505952,0.48294643,0.2253694,0.53744495,0.23356122,0.4704468,0.23135412,0.58576393,0.4168193,0.41659215,0.4143574,0.66014564,0.6483764,0.43757862,0.650555,0.59934515,0.45570183,0.55428106,0.45981497,0.57543707,0.44736016,0.5591512,0.42764777,0.5486163,0.39806065,0.54175866,0.37692943,0.5342645,0.36528894,0.5628845,0.35209396,0.56180185,0.31314048,0.56271106,0.28974557,0.56445736,0.27153993,0.57327604,0.3489707,0.57274836,0.30565175,0.5737346,0.27853626,0.5752234,0.25664714,0.5839131,0.3532633,0.58606017,0.31225896,0.5873284,0.2876029,0.58846825,0.26718685,0.59488827,0.3638692,0.59945136,0.33356294,0.6015849,0.31455228,0.60313123,0.2978254,0.5679311,0.45948327,0.5550237,0.43191478,0.54717267,0.3995454,0.5421235,0.37661418,0.53529716,0.36144635,0.562667,0.35504767,0.5623906,0.3135375,0.56350166,0.28891435,0.5654234,0.2695736,0.57361454,0.3556763,0.5744966,0.30864647,0.5765098,0.28092334,0.5786638,0.2593276,0.5842656,0.3647707,0.58816665,0.3213864,0.5908322,0.29586193,0.59330624,0.2751631,0.594935,0.38172978,0.5990587,0.34970284,0.60086197,0.32935467,0.6026727,0.31191385
0.5020791,0.26563197,0.49670827,0.41759646,0.52157104,0.2260629,0.48250327,0.22624885,0.5348202,0.23457797,0.46992147,0.23286317,0.5790202,0.42087686,0.41439632,0.41431603,0.65132666,0.6500372,0.44208732,0.65334177,0.6064235,0.46280524,0.5760237,0.5076756,0.59362787,0.42998645,0.57483965,0.41627347,0.5588641,0.38767722,0.5482865,0.36604086,0.5379561,0.35500246,0.5710156,0.33529443,0.5697498,0.29697597,0.5710783,0.27539867,0.5732388,0.2577999,0.5817963,0.3310328,0.580739,0.28830975,0.58178496,0.26275936,0.5833863,0.24227192,0.5925552,0.33457577,0.5931525,0.2954596,0.5946937,0.27283388,0.5961046,0.2536476,0.60341686,0.34458807,0.6050312,0.31555176,0.60648483,0.2980937,0.60793006,0.2828342,0.57618475,0.5574139,0.5689807,0.5193401,0.5736974,0.48184922,0.57851726,0.45624718,0.57569,0.4375998,0.5987206,0.4769692,0.6145261,0.4494269,0.6245743,0.4369692,0.63257974,0.42918262,0.60732424,0.4914016,0.6238282,0.45938733,0.6338858,0.442712,0.6423644,0.43169525,0.61363953,0.5070918,0.62963057,0.47659492,0.6384004,0.45927638,0.6454999,0.44792223,0.61831707,0.5235529,0.6321209,0.50249815,0.6391558,0.48975837,0.64457905,0.48028442
0.5022282,0.2668668,0.49501985,0.41902483,0.52131736,0.22654384,0.48272994,0.22754101,0.53392243,0.2353797,0.46940878,0.23482183,0.57622486,0.423647,0.41381484,0.41440266,0.6504026,0.6414922,0.44234785,0.6601135,0.6065989,0.45645678,0.57582134,0.5462036,0.5946721,0.4271078,0.57587296,0.4139871,0.56030595,0.3854732,0.55021,0.3634376,0.53964984,0.3518836,0.5728375,0.3330842,0.57210684,0.29523823,0.5734914,0.2733376,0.5756429,0.25504902,0.583757,0.32903662,0.5828929,0.2863249,0.584022,0.26076677,0.585701,0.24017282,0.59449196,0.33307463,0.59508675,0.29360032,0.59662646,0.27047864,0.5980607,0.25082642,0.6054244,0.34380728,0.60682005,0.3145658,0.60819733,0.2962644,0.60948163,0.28005537,0.57075983,0.59410495,0.5665856,0.5551175,0.57597345,0.51598823,0.58457726,0.49020708,0.5845886,0.4700741,0.6033902,0.51991963,0.62295926,0.49785745,0.6350351,0.48789212,0.6445347,0.48213935,0.61136395,0.53831714,0.6321265,0.5128978,0.64507025,0.4992749,0.6555421,0.4901741,0.616326,0.5567543,0.63613117,0.5320368,0.64831525,0.5176391,0.6582469,0.5073388,0.6188841,0.5744562,0.63509846,0.55862683,0.6446848,0.54927415,0.6525536,0.54197806
0.50480086,0.26722297,0.49550253,0.42104036,0.52176636,0.2267591,0.48553208,0.22855803,0.534012,0.23562896,0.47002748,0.2363483,0.57636636,0.4271324,0.4146387,0.4149483,0.65364045,0.63400525,0.41820806,0.67223036,0.6081008,0.43493214,0.5633718,0.63621694,0.6013245,0.41906407,0.58282727,0.4049478,0.5675208,0.3758331,0.55739754,0.35348856,0.54677016,0.34321505,0.58140004,0.32456696,0.5807933,0.28666076,0.5823833,0.26567522,0.5846314,0.2481206,0.59232324,0.32066754,0.59147644,0.2782176,0.59263766,0.25308937,0.59433997,0.23282766,0.60317844,0.32511422,0.60423934,0.2864246,0.60612655,0.26447418,0.60777557,0.24556923,0.6141414,0.33619544,0.61581534,0.30759504,0.6171107,0.28984293,0.6183675,0.2736968,0.5512222,0.6467629,0.5502752,0.6068821,0.5618581,0.5756927,0.57411754,0.5545142,0.5771224,0.53473794,0.588621,0.58326596,0.61269206,0.56436855,0.62739563,0.55620474,0.6389299,0.551107,0.5964726,0.603158,0.6217329,0.58115095,0.6378648,0.56834006,0.6507817,0.5594077,0.6006545,0.6213903,0.62385464,0.6003243,0.6381758,0.58830595,0.6490767,0.5792964,0.6020468,0.6370836,0.6205193,0.6224769,0.63155556,0.6139713,0.640575,0.60718846
0.5089096,0.2678512,0.49652076,0.42426422,0.5232024,0.22694194,0.48947495,0.22971648,0.53425115,0.23609601,0.47171915,0.2382018,0.57661825,0.43216202,0.4164233,0.41636643,0.6552373,0.6368542,0.39759025,0.6821425,0.6113483,0.43225488,0.5542911,0.65743065,0.60637605,0.418464,0.58713347,0.40470383,0.57148767,0.3750927,0.5617739,0.35290283,0.5516381,0.34206042,0.5860217,0.32353312,0.58539176,0.2862302,0.58679354,0.26514405,0.58880746,0.24775319,0.5972599,0.31955197,0.596858,0.27739418,0.5979483,0.25209185,0.59951735,0.23186408,0.608065,0.3235606,0.60905087,0.28474143,0.61047435,0.26262146,0.6117654,0.24368493,0.6189512,0.3340552,0.62091494,0.30552703,0.62216,0.2879223,0.6232977,0.27216554,0.53954726,0.6589349,0.5373042,0.6192629,0.5485184,0.5893588,0.5617938,0.5697114,0.56501263,0.55053174,0.5774805,0.5972513,0.6007233,0.57907784,0.61556077,0.57154304,0.6275365,0.5675301,0.58535457,0.6175598,0.61001813,0.5945785,0.6260412,0.5825183,0.6391453,0.5752069,0.58940417,0.6354227,0.6119945,0.61362207,0.6257864,0.60213214,0.6367331,0.59495676,0.5906232,0.6506964,0.6087694,0.6344035,0.6195609,0.6259767,0.6285936,0.6202669
0.51174664,0.2680956,0.5030532,0.42561203,0.52617955,0.22699323,0.49156052,0.2302199,0.53829706,0.23624511,0.4736998,0.23899738,0.5860996,0.43387344,0.4200068,0.4173506,0.66329247,0.64641166,0.37999535,0.68566585,0.6189562,0.4357784,0.53319204,0.6414968,0.61563385,0.42481768,0.59651417,0.41030422,0.58036757,0.37990037,0.56968457,0.35795337,0.5590523,0.34717363,0.5955943,0.32861978,0.5950859,0.29081792,0.5963551,0.2696639,0.59818333,0.251841,0.6067894,0.3250631,0.6059571,0.28280395,0.6068518,0.25748962,0.60825604,0.23686118,0.6175654,0.32928607,0.61873025,0.29033327,0.6203833,0.26813108,0.6216095,0.24876507,0.6282579,0.3400364,0.630039,0.31155598,0.6312896,0.2933936,0.63214684,0.27670926,0.51439583,0.63586676,0.50947154,0.60045373,0.5183652,0.5675363,0.5287075,0.5468127,0.52982956,0.5301345,0.5480685,0.5698346,0.569385,0.5490396,0.582236,0.54291385,0.59268606,0.5411244,0.5559134,0.58741266,0.57788694,0.56336564,0.5924546,0.5530857,0.6048847,0.5488151,0.56041896,0.6051407,0.5810141,0.58414966,0.59346586,0.574528,0.6036491,0.5700869,0.5625905,0.62306106,0.5790061,0.6074907,0.58857286,0.59940416,0.59700525,0.59455824
0.51578754,0.2681001,0.5081513,0.42624825,0.53102994,0.22695588,0.49482474,0.23007871,0.5443554,0.23646258,0.47616902,0.2390552,0.59374124,0.43531457,0.4225613,0.41718197,0.67000127,0.6612908,0.36713088,0.6860068,0.62522775,0.4393813,0.5026181,0.61017156,0.6211688,0.4300892,0.60141647,0.41782188,0.5848736,0.38889802,0.574187,0.3669677,0.5633113,0.3560353,0.60008824,0.3361503,0.59900695,0.2987573,0.60013473,0.27747875,0.6019304,0.25956213,0.61137927,0.33180046,0.6104797,0.28973284,0.6114109,0.2641306,0.6129938,0.24364956,0.6220903,0.3354124,0.6233718,0.2972562,0.6249571,0.2753672,0.6262903,0.25651926,0.63280797,0.3455758,0.6348925,0.3182713,0.63612664,0.30131415,0.63702023,0.28607565,0.49353266,0.60061526,0.4888883,0.5651148,0.4948884,0.53003174,0.5020801,0.50645983,0.5006303,0.48891613,0.5215702,0.5271704,0.5403669,0.5018187,0.5522479,0.49035883,0.56174856,0.48320684,0.53049433,0.54335064,0.5508425,0.51516855,0.5639092,0.5004304,0.5742707,0.4916141,0.5363852,0.56089056,0.5554061,0.5346726,0.56684846,0.52061945,0.5755334,0.5121077,0.5400971,0.5791429,0.5555589,0.56027716,0.5648565,0.5489058,0.5725713,0.5409636
0.52051014,0.26848838,0.5088295,0.42900556,0.5360026,0.22746465,0.4994799,0.23018,0.54917973,0.23746003,0.47850376,0.23916137,0.59525687,0.4419861,0.42240214,0.41602498,0.6730704,0.6738873,0.36544576,0.68566936,0.62672925,0.4430234,0.48659366,0.5594781,0.6227418,0.43748426,0.6030629,0.42576906,0.5860912,0.39721406,0.57477707,0.3757118,0.5634865,0.3652773,0.60074955,0.34428623,0.5996101,0.3070244,0.60049057,0.28567758,0.60213417,0.26781854,0.6120935,0.3395182,0.6111571,0.2978412,0.6118748,0.2723948,0.613222,0.25204524,0.6228679,0.34284404,0.62416637,0.30504224,0.62570095,0.28308755,0.62690574,0.26447433,0.63341427,0.35282472,0.63532174,0.32550365,0.6364586,0.3084701,0.637224,0.29355568,0.4849363,0.5572925,0.47739866,0.5188106,0.4795108,0.47989184,0.4829296,0.45183372,0.47966453,0.4327099,0.50537044,0.4716125,0.5205668,0.4427275,0.5299105,0.42613086,0.53701144,0.412985,0.51560664,0.48610127,0.53292435,0.45333552,0.5428531,0.43223792,0.5501253,0.41544017,0.52292,0.5027617,0.5392787,0.47028652,0.5482422,0.4501229,0.55458015,0.43432194,0.52805716,0.52062964,0.5416211,0.49727178,0.5496685,0.48210979,0.5563978,0.46952868
