NOSE_X,NOSE_Y,NECK_X,NECK_Y,LEFTEYE_X,LEFTEYE_Y,RIGHTEYE_X,RIGHTEYE_Y,LEFTEAR_X,LEFTEAR_Y,RIGHTEAR_X,RIGHTEAR_Y,LEFTSHOULDER_X,LEFTSHOULDER_Y,RIGHTSHOULDER_X,RIGHTSHOULDER_Y,LEFTELBOW_X,LEFTELBOW_Y,RIGHTELBOW_X,RIGHTELBOW_Y,LEFTWRIST_X,LEFTWRIST_Y,RIGHTWRIST_X,RIGHTWRIST_Y,WRIST_0_X,WRIST_0_Y,THUMBCMC_0_X,THUMBCMC_0_Y,THUMBMP_0_X,THUMBMP_0_Y,THUMBIP_0_X,THUMBIP_0_Y,THUMBTIP_0_X,THUMBTIP_0_Y,INDEXMCP_0_X,INDEXMCP_0_Y,INDEXPIP_0_X,INDEXPIP_0_Y,INDEXDIP_0_X,INDEXDIP_0_Y,INDEXTIP_0_X,INDEXTIP_0_Y,MIDDLEMCP_0_X,MIDDLEMCP_0_Y,MIDDLEPIP_0_X,MIDDLEPIP_0_Y,MIDDLEDIP_0_X,MIDDLEDIP_0_Y,MIDDLETIP_0_X,MIDDLETIP_0_Y,RINGMCP_0_X,RINGMCP_0_Y,RINGPIP_0_X,RINGPIP_0_Y,RINGDIP_0_X,RINGDIP_0_Y,RINGTIP_0_X,RINGTIP_0_Y,LITTLEMCP_0_X,LITTLEMCP_0_Y,LITTLEPIP_0_X,LITTLEPIP_0_Y,LITTLEDIP_0_X,LITTLEDIP_0_Y,LITTLETIP_0_X,LITTLETIP_0_Y,WRIST_1_X,WRIST_1_Y,THUMBCMC_1_X,THUMBCMC_1_Y,THUMBMP_1_X,THUMBMP_1_Y,THUMBIP_1_X,THUMBIP_1_Y,THUMBTIP_1_X,THUMBTIP_1_Y,INDEXMCP_1_X,INDEXMCP_1_Y,INDEXPIP_1_X,INDEXPIP_1_Y,INDEXDIP_1_X,INDEXDIP_1_Y,INDEXTIP_1_X,INDEXTIP_1_Y,MIDDLEMCP_1_X,MIDDLEMCP_1_Y,MIDDLEPIP_1_X,MIDDLEPIP_1_Y,MIDDLEDIP_1_X,MIDDLEDIP_1_Y,MIDDLETIP_1_X,MIDDLETIP_1_Y,RINGMCP_1_X,RINGMCP_1_Y,RINGPIP_1_X,RINGPIP_1_Y,RINGDIP_1_X,RINGDIP_1_Y,RINGTIP_1_X,RINGTIP_1_Y,LITTLEMCP_1_X,LITTLEMCP_1_Y,LITTLEPIP_1_X,LITTLEPIP_1_Y,LITTLEDIP_1_X,LITTLEDIP_1_Y,LITTLETIP_1_X,LITTLETIP_1_Y
0.30672282,0.2563594,0.2925778,0.42550287,0.33188093,0.2188932,0.27626187,0.22050707,0.3523409,0.23374112,0.24832919,0.23522016,0.424766,0.42635372,0.16038962,0.424652,0.5054771,0.71161634,0.06025242,0.7011959,0.44845542,0.54652697,0.1723225,0.6033847,0.43380558,0.548111,0.40795806,0.52576214,0.39212802,0.49150893,0.38271418,0.46339667,0.37072545,0.44406208,0.41407222,0.4572557,0.41834936,0.41979766,0.42273158,0.39895904,0.42775106,0.38058966,0.43091226,0.45778513,0.43697217,0.4151152,0.44204274,0.39033282,0.44700548,0.36920172,0.44564396,0.4657494,0.45329332,0.42654374,0.45890954,0.40361428,0.46372873,0.38360497,0.45904487,0.48002574,0.46666127,0.45268267,0.47183642,0.43499097,0.47603014,0.41890088,0.16431247,0.60459423,0.1595598,0.5614556,0.16620137,0.5190228,0.1696662,0.48771814,0.16305839,0.46664655,0.17756374,0.5190114,0.19859467,0.48329094,0.20887363,0.4655343,0.2152237,0.4511431,0.18874522,0.53290296,0.21107458,0.4943346,0.22181262,0.47121015,0.22764243,0.45237222,0.19929579,0.5506924,0.21892099,0.51272583,0.22607085,0.490818,0.22896412,0.4723755,0.20942052,0.5710401,0.22558372,0.54648197,0.23340344,0.530208,0.23915952,0.5152759
0.30556053,0.25632426,0.2923212,0.42508662,0.33028442,0.21871795,0.2746768,0.22052795,0.3502987,0.23338942,0.24823037,0.23546383,0.42331704,0.42646462,0.16132535,0.42370862,0.5071464,0.7131852,0.06755508,0.7031102,0.44887507,0.5266381,0.17515793,0.56961274,0.4335077,0.5298817,0.4068993,0.5104873,0.38853654,0.4778907,0.3769351,0.45120952,0.36370146,0.4332244,0.4090851,0.43835995,0.4120663,0.40036774,0.41618395,0.37845314,0.42081943,0.35997242,0.42564252,0.4377786,0.4293609,0.39460695,0.4336589,0.36856717,0.43824965,0.3469738,0.44081423,0.44495702,0.44711116,0.40455365,0.45194384,0.38093632,0.45620188,0.3607127,0.45541227,0.4585401,0.46174622,0.4295288,0.46581188,0.4109958,0.46931002,0.39432585,0.1699271,0.5659928,0.164118,0.5261114,0.16967078,0.4839905,0.17260769,0.45289665,0.16496295,0.43266696,0.18151626,0.47913665,0.20036696,0.44126025,0.21155556,0.42020765,0.2199278,0.40235606,0.1933583,0.49092895,0.21403804,0.4499332,0.22571288,0.42434043,0.2335062,0.40262577,0.2050923,0.507747,0.22384627,0.46840397,0.23254663,0.4444342,0.23769629,0.4236394,0.21687058,0.5277938,0.23294508,0.49872154,0.24160624,0.4802048,0.24875504,0.46329793
0.30414966,0.25632736,0.29151994,0.42448294,0.32846898,0.21875438,0.27302304,0.22052772,0.34806925,0.23337854,0.24796078,0.23546623,0.4210812,0.42646593,0.16195871,0.42249998,0.50858915,0.7127774,0.07360259,0.7028206,0.44717467,0.5140971,0.17777634,0.54977304,0.43400407,0.5178697,0.40632635,0.5004755,0.38621885,0.46877977,0.37323123,0.44302043,0.3588423,0.42662868,0.4059398,0.4258222,0.40841833,0.3875965,0.41177124,0.36548918,0.41570115,0.34689537,0.42293873,0.42430145,0.42611864,0.38186127,0.4295184,0.3559717,0.43317527,0.33434293,0.43849003,0.43089637,0.44366467,0.39097118,0.4477493,0.36681208,0.45130774,0.34597877,0.4534205,0.44404075,0.45851344,0.41447735,0.46172214,0.39557266,0.4644046,0.37879384,0.17561468,0.5443587,0.16810088,0.5047476,0.17141554,0.46274233,0.17364757,0.4321731,0.1662645,0.41216278,0.1848,0.45508677,0.20247765,0.4163126,0.21377543,0.3933068,0.22270615,0.37363586,0.19754082,0.4653496,0.21647851,0.42359623,0.22847646,0.3962025,0.23753439,0.3722312,0.21030936,0.48076704,0.22705615,0.44159943,0.2362422,0.4172772,0.24261327,0.3959582,0.22332168,0.49959615,0.23824057,0.46893054,0.24696548,0.44992062,0.25451705,0.43265665
0.29996035,0.25653052,0.29061007,0.42173743,0.32567763,0.21897502,0.27003378,0.2206262,0.34561425,0.23326363,0.24738449,0.23456348,0.41829386,0.42383423,0.16292627,0.41964063,0.5176417,0.7009852,0.090493664,0.69853616,0.4436213,0.49955767,0.19513877,0.50090784,0.43008256,0.49995613,0.40175283,0.48687473,0.37967068,0.4587722,0.36437294,0.43431863,0.3482945,0.41925734,0.3959779,0.4123892,0.3956631,0.37420723,0.39812243,0.3514371,0.40181363,0.3324642,0.41228127,0.40850517,0.41222814,0.3654651,0.41447482,0.33830008,0.41780248,0.31586608,0.4277932,0.41290528,0.4296351,0.37269983,0.43250516,0.3485864,0.43555313,0.3278151,0.44317845,0.42402768,0.44574824,0.3945375,0.4476443,0.37565687,0.4495315,0.35849196,0.19430445,0.502866,0.18491983,0.4647186,0.18659884,0.42320916,0.18724866,0.39240044,0.17713593,0.37569502,0.2055549,0.4088011,0.22233357,0.36572367,0.23238623,0.3433064,0.24001889,0.3250714,0.21960534,0.4168805,0.23794304,0.3703566,0.24805483,0.34351772,0.2548126,0.3221757,0.23272476,0.43138796,0.2494906,0.3880412,0.25773188,0.36294544,0.26304057,0.3425127,0.24522223,0.45043254,0.2603192,0.4177519,0.26866156,0.3979537,0.27547565,0.38159454
0.28962702,0.25789374,0.2848385,0.41907337,0.31821758,0.22037536,0.26204953,0.22133583,0.33916947,0.23334467,0.24385127,0.23340312,0.41140226,0.42118263,0.15827477,0.4169641,0.52024513,0.67437434,0.13601536,0.6754931,0.44164458,0.48237482,0.25084934,0.45326808,0.41417626,0.47584388,0.38717705,0.46373096,0.3627316,0.43864885,0.34567425,0.41884816,0.32916048,0.40729764,0.37508193,0.38891536,0.37306213,0.35036302,0.3740004,0.32851288,0.37571985,0.31041077,0.3908786,0.3841917,0.38775215,0.34068874,0.38820657,0.31468052,0.38944095,0.29387,0.40693662,0.38707966,0.40597633,0.34592164,0.4070718,0.32174343,0.40798435,0.30161533,0.42335638,0.39592615,0.42375043,0.36490873,0.42458597,0.34582525,0.42517492,0.3293835,0.2478449,0.44376135,0.23543769,0.40675196,0.23375437,0.36721164,0.23286143,0.33788463,0.2234634,0.31963417,0.25932232,0.3327994,0.27556184,0.2891535,0.2859072,0.2708486,0.2946944,0.25700912,0.2741992,0.3389321,0.29137203,0.29220247,0.30191532,0.27022618,0.31055883,0.25424904,0.28836372,0.35364795,0.3055947,0.31066743,0.3148477,0.2900447,0.32180738,0.27382132,0.30328664,0.37549976,0.31832573,0.34350684,0.32531562,0.32461196,0.33056676,0.30887845
0.28916383,0.2580958,0.28233847,0.41776165,0.31632325,0.22054404,0.2616368,0.22148295,0.33612844,0.23294397,0.24229957,0.23243487,0.408842,0.42058465,0.15583494,0.41493866,0.5208778,0.66727155,0.14973925,0.6676716,0.4402107,0.4817921,0.2610466,0.4471565,0.41207278,0.47269526,0.38547674,0.4600959,0.3615132,0.43570182,0.34433365,0.4168727,0.32860094,0.40610978,0.3734044,0.38610363,0.37114683,0.3477747,0.3715373,0.32537726,0.37319806,0.30697086,0.38913122,0.38141704,0.3861039,0.33851126,0.38620538,0.31195822,0.3874465,0.29085177,0.40522844,0.38417947,0.40392184,0.34379512,0.4048156,0.31945765,0.4061215,0.29922083,0.4217507,0.39312515,0.42158505,0.3629978,0.4222055,0.34380546,0.4229913,0.32716602,0.25751746,0.44669315,0.24293618,0.407468,0.24089,0.36813208,0.24078253,0.33859375,0.23167716,0.32061064,0.26845756,0.3395954,0.2823138,0.29924697,0.29237232,0.27623838,0.30122572,0.2581743,0.2835348,0.3461082,0.29817978,0.30213004,0.30771556,0.27660525,0.3153577,0.2554828,0.29753956,0.35982913,0.31198055,0.31801423,0.32037365,0.29432973,0.32649836,0.27433428,0.31144434,0.3801251,0.32514176,0.34821326,0.33270982,0.32922477,0.33861172,0.31284732
0.28945458,0.25811726,0.28090736,0.41632065,0.3149808,0.22049175,0.26163122,0.22143851,0.33390832,0.23214893,0.24070306,0.23126906,0.40760675,0.41867334,0.15420799,0.41396797,0.52128017,0.6620889,0.15707605,0.6649888,0.4372579,0.48045075,0.2694549,0.44774726,0.4109922,0.47032192,0.38452306,0.4585733,0.36023945,0.43425977,0.342948,0.4149951,0.3274407,0.40398,0.37230223,0.3839906,0.37025905,0.34512466,0.3705053,0.3227148,0.3718401,0.30449894,0.38803083,0.3791551,0.38503855,0.33605447,0.38505182,0.3094614,0.38610777,0.28876418,0.40402025,0.38187444,0.4026583,0.34196833,0.403494,0.31780294,0.4046167,0.29799205,0.42046046,0.3905435,0.42038754,0.36057132,0.4210605,0.3420066,0.42187956,0.32622287,0.26508108,0.441806,0.25010854,0.4037437,0.24677692,0.36486074,0.24504882,0.3361782,0.23608756,0.31940186,0.27418357,0.33866328,0.28969985,0.29897898,0.3001509,0.27517256,0.30877176,0.25660208,0.28985155,0.34623942,0.3050423,0.30181468,0.3144915,0.2751435,0.32201427,0.25263324,0.30465603,0.35996765,0.31929657,0.316924,0.32766536,0.29147705,0.3338565,0.27015316,0.31875175,0.37915847,0.33226418,0.34709153,0.34043068,0.32787293,0.34723428,0.3114391
0.2877558,0.26100576,0.28145605,0.4172591,0.31271982,0.22202589,0.25955567,0.22428891,0.33245873,0.23208436,0.23889612,0.2326441,0.40793008,0.41985586,0.15498206,0.41466233,0.5206381,0.6603815,0.17454597,0.66423434,0.42941916,0.46927226,0.30139488,0.45430303,0.4051615,0.4632016,0.37795445,0.4485364,0.3552039,0.4227034,0.3421088,0.40363684,0.3343359,0.38729468,0.37034774,0.37440598,0.36533645,0.33598468,0.36314246,0.3133936,0.3620045,0.29390717,0.38467294,0.3710856,0.38042665,0.32897004,0.37999058,0.30247104,0.38090476,0.2800894,0.39983603,0.37453255,0.39779326,0.33572432,0.39951503,0.3106804,0.40121913,0.28886902,0.4152357,0.38415414,0.41517538,0.35388002,0.41629055,0.33374408,0.41700232,0.31593433,0.2967565,0.4311301,0.28216192,0.39615363,0.2770684,0.36013204,0.27647394,0.33552846,0.2778994,0.31888616,0.3175333,0.32725853,0.3316903,0.29294783,0.3398702,0.2716325,0.34624153,0.25458604,0.33382827,0.33664194,0.3496306,0.29922235,0.35841855,0.27584583,0.36500227,0.25758588,0.34774408,0.35115126,0.36380786,0.31490192,0.37284628,0.29293135,0.37945384,0.2755494,0.35934925,0.37119076,0.37396836,0.34293142,0.38161564,0.32419825,0.38664544,0.30830327
0.28741777,0.2626706,0.2805914,0.41705334,0.31223887,0.22311738,0.2585905,0.22551751,0.33225092,0.23282586,0.23745917,0.23351446,0.40610975,0.418709,0.15507303,0.41539764,0.5111334,0.658795,0.18493545,0.6635393,0.42002654,0.45062658,0.33098888,0.4581347,0.38637927,0.45168298,0.3591088,0.4255649,0.34067142,0.38624758,0.32850444,0.35950783,0.3139266,0.34387156,0.3652496,0.35532272,0.36575875,0.32124612,0.36750895,0.30006045,0.36960697,0.28186274,0.38038614,0.35470435,0.38230553,0.31726244,0.38381693,0.29186177,0.38594833,0.27081123,0.3953612,0.3607546,0.39938995,0.32420734,0.4026339,0.30179143,0.40542465,0.2828832,0.4100808,0.3722184,0.41487932,0.34234977,0.4179796,0.3231829,0.42085865,0.30656484,0.34544322,0.45525292,0.32825294,0.4238359,0.3231158,0.384317,0.32091892,0.3577221,0.31674773,0.34070322,0.3571033,0.35664386,0.36346638,0.319193,0.36684245,0.29736286,0.3702116,0.27944943,0.37133738,0.35988364,0.3798042,0.31844425,0.38449186,0.29260218,0.38870415,0.27102408,0.38422439,0.368936,0.3955256,0.3289727,0.40069437,0.3050682,0.40516683,0.28539282,0.39628184,0.38195682,0.4077903,0.3504695,0.41195002,0.33012295,0.41517296,0.31284872
0.2862796,0.2632023,0.27807826,0.41769025,0.31115627,0.22351953,0.25719863,0.22588605,0.3309678,0.23299104,0.2362896,0.23376615,0.402087,0.4199315,0.1540695,0.415449,0.50299495,0.6601308,0.19286512,0.6629653,0.42292333,0.4554828,0.3530101,0.4652808,0.40143824,0.44083136,0.3757103,0.42428154,0.35616547,0.3968116,0.34250414,0.3773225,0.32861784,0.36692283,0.37384066,0.3516104,0.37135157,0.3126103,0.37258697,0.29015914,0.3748797,0.27264798,0.38867518,0.34763435,0.38669047,0.30435073,0.3876576,0.27814174,0.3892065,0.2575662,0.4041533,0.35095632,0.4054288,0.3107977,0.40697438,0.2875854,0.40828872,0.26838747,0.4202267,0.36053964,0.4242936,0.3310187,0.42654186,0.31302106,0.42826015,0.29747337,0.39106998,0.45352155,0.36817625,0.4313685,0.3513987,0.40089276,0.3405188,0.37951675,0.33016184,0.36709914,0.37224862,0.35201654,0.3703841,0.3122444,0.37149894,0.28904048,0.3743272,0.27053666,0.38736537,0.35002902,0.38628545,0.30534253,0.3878818,0.2781961,0.39054272,0.25666618,0.40261564,0.35575342,0.40541795,0.31370193,0.4077053,0.28926346,0.40996355,0.2694524,0.41851315,0.36836925,0.42392457,0.33726227,0.42625505,0.31726173,0.4283314,0.29948512
0.28542915,0.26374954,0.2748335,0.41917694,0.3103483,0.2240469,0.25632524,0.22627617,0.3294348,0.23331648,0.2353172,0.23403874,0.39674705,0.42287102,0.15291998,0.41548288,0.49687365,0.6615098,0.19218177,0.6639033,0.4278298,0.46566173,0.36764696,0.47215852,0.40947744,0.43124685,0.38379768,0.4171431,0.3611408,0.39210153,0.34619644,0.37326667,0.33223933,0.3627212,0.37848923,0.34208938,0.37752157,0.30393952,0.37916765,0.28240272,0.38183612,0.2649604,0.3938868,0.33855215,0.39279297,0.29562992,0.39403623,0.26960173,0.39594048,0.24909967,0.4093343,0.34236023,0.4102195,0.30327824,0.4122963,0.28001612,0.41412884,0.26096335,0.42497575,0.3523773,0.4273351,0.32272038,0.42926383,0.30449218,0.43101248,0.28924873,0.41134748,0.4377983,0.38445568,0.4203743,0.3615934,0.3941592,0.3461066,0.37474003,0.3317711,0.36283404,0.3783621,0.34299222,0.37721267,0.30471438,0.37894815,0.28268635,0.381989,0.26426238,0.39349994,0.33908325,0.39219204,0.2955488,0.39356205,0.26968354,0.39592203,0.24863994,0.40883502,0.34243795,0.40961128,0.30209464,0.41167867,0.27858403,0.41368335,0.2587618,0.42494532,0.35253894,0.4274027,0.32275337,0.4288588,0.30384433,0.42995074,0.28710827
0.28532153,0.2639705,0.27207065,0.42019075,0.31032848,0.2241524,0.25629273,0.22647929,0.32886088,0.23351537,0.23505789,0.23496537,0.39121813,0.42410412,0.1529232,0.41627738,0.4972189,0.6338853,0.18381135,0.6799731,0.42856658,0.4389721,0.38385153,0.58895475,0.41875362,0.42572746,0.39277816,0.41282114,0.37106746,0.38357288,0.35628057,0.3618433,0.3408212,0.35202724,0.3892939,0.33271694,0.38865697,0.2933684,0.39124712,0.27135408,0.39447254,0.25340742,0.40506896,0.32908133,0.403628,0.28610936,0.40544456,0.2603376,0.4076058,0.23943678,0.420847,0.33327824,0.4222929,0.29345587,0.42549452,0.27033085,0.4280917,0.25012267,0.43663034,0.34393504,0.43917632,0.31544498,0.4412608,0.29768506,0.44295257,0.28148216,0.37405545,0.63507676,0.3698291,0.59176314,0.38580662,0.55683714,0.40204573,0.53335214,0.40533012,0.51155525,0.42485607,0.56033653,0.45855683,0.541804,0.47749725,0.5327713,0.49190307,0.52641433,0.43750417,0.5818214,0.47348404,0.55852103,0.49383476,0.5448523,0.50925696,0.5357329,0.44392496,0.6015545,0.47728178,0.57821023,0.49557126,0.5645489,0.5092945,0.5544182,0.44641605,0.6180699,0.47104704,0.60331786,0.48554194,0.59363943,0.49754202,0.58552945
0.28553885,0.26413336,0.27154574,0.4204147,0.31032893,0.22414687,0.25652358,0.22676003,0.32849792,0.23371585,0.2347676,0.23625539,0.3896551,0.42420956,0.15343636,0.41661984,0.49760324,0.62367076,0.18379948,0.6869144,0.4292049,0.43174526,0.38628075,0.60498655,0.42073897,0.4265381,0.39310127,0.41383606,0.37055153,0.38482788,0.35644278,0.36256486,0.34147432,0.35082164,0.38972726,0.33277088,0.38911027,0.29470876,0.39092928,0.2726716,0.39377567,0.25451845,0.4057638,0.32865652,0.40498,0.2858382,0.40660438,0.2599073,0.4090402,0.23923962,0.42134348,0.3324422,0.42230114,0.2931409,0.4243922,0.27001527,0.42630914,0.25060743,0.43708947,0.34269947,0.43951792,0.31362745,0.44158047,0.29560637,0.44349876,0.27999085,0.3706701,0.6356838,0.36717772,0.59383905,0.38362905,0.55792737,0.40063778,0.5342136,0.4047072,0.512814,0.41861644,0.56359935,0.4531872,0.5458038,0.47536147,0.5345347,0.49206617,0.5260396,0.431014,0.58496034,0.46716163,0.5642867,0.49000007,0.54973805,0.50817674,0.5381974,0.43846154,0.6040626,0.47186646,0.58249724,0.49216112,0.56834686,0.5081029,0.5572719,0.44186658,0.62016976,0.46814615,0.60585713,0.48412797,0.5965222,0.49739134,0.58885455
0.29223698,0.26422483,0.27601117,0.42184147,0.31530672,0.22426173,0.26310804,0.22682737,0.33355153,0.23460488,0.23718661,0.23715058,0.39635742,0.4255068,0.15566495,0.41817614,0.5089199,0.63827014,0.14501049,0.69125277,0.44154263,0.43524516,0.359079,0.616658,0.43450078,0.4291652,0.40650705,0.415655,0.38342723,0.38613972,0.3687462,0.36389187,0.35381663,0.35203406,0.40422922,0.3332942,0.4037538,0.2954083,0.40560794,0.27371943,0.40850422,0.2556818,0.4204387,0.3294607,0.41944045,0.2864811,0.42098516,0.26051033,0.42332062,0.23994201,0.43605414,0.33367446,0.43783644,0.29423067,0.44027516,0.2715607,0.44228035,0.25251594,0.45185027,0.34439144,0.45442516,0.31541234,0.4565843,0.29731926,0.458224,0.28148505,0.3346194,0.6349571,0.32907727,0.59709406,0.3425813,0.5616572,0.35674852,0.5378323,0.36015573,0.5206523,0.38140133,0.5639182,0.41420802,0.5448755,0.43320087,0.5367145,0.44819757,0.53191113,0.39330783,0.58306366,0.42761585,0.56113267,0.44908172,0.5498849,0.46652418,0.5432058,0.40038258,0.60186106,0.43203098,0.5804098,0.4503169,0.5699324,0.46503064,0.56357473,0.40391442,0.6198517,0.42870584,0.60479915,0.4429625,0.5964957,0.4551578,0.5909127
0.3014373,0.26425624,0.28548998,0.42501074,0.3226522,0.22463846,0.2723039,0.2268492,0.34228495,0.23607004,0.2413965,0.23796742,0.41079152,0.4286677,0.16018844,0.4213538,0.5265009,0.66608614,0.09653013,0.69391215,0.46045065,0.43890435,0.3160083,0.6288419,0.44989187,0.43069065,0.42167196,0.4170535,0.3981591,0.38711286,0.38309696,0.36462644,0.36758193,0.353326,0.42035916,0.3339432,0.41955328,0.29619744,0.4213588,0.2750011,0.42410874,0.25724605,0.43686673,0.3298911,0.43624675,0.28734416,0.43772763,0.26173958,0.4398017,0.24134968,0.45246452,0.33399886,0.45476878,0.2952172,0.45705307,0.27318576,0.4585983,0.25435546,0.46792984,0.34477326,0.4709319,0.3165472,0.47262534,0.29886302,0.47362745,0.2831308,0.2872862,0.6371327,0.28222215,0.6014152,0.293462,0.56770056,0.30586183,0.5462166,0.30799678,0.5313953,0.3347435,0.56932664,0.3641099,0.5474784,0.38294095,0.54011923,0.39861745,0.53739697,0.34633794,0.5866952,0.3777958,0.56203175,0.39895046,0.5516561,0.41677472,0.54713833,0.35328305,0.6049636,0.38253987,0.582479,0.40081507,0.5730508,0.41600013,0.5689392,0.35687342,0.6237572,0.3804883,0.6073345,0.39471865,0.5989236,0.40723416,0.5939678
0.30425036,0.26389435,0.28959343,0.42657578,0.32504424,0.22464937,0.27467552,0.22667058,0.34559754,0.23652951,0.24310875,0.23847446,0.41636848,0.42982206,0.16281837,0.4233295,0.53109694,0.67330223,0.09186181,0.6944827,0.46383578,0.43969274,0.3061906,0.629697,0.44993174,0.43014497,0.42176166,0.4169687,0.3981423,0.38695267,0.3831039,0.36442515,0.36752906,0.3536806,0.42025763,0.33412454,0.41944486,0.29646894,0.42130333,0.2751669,0.42407876,0.25732344,0.43687043,0.3297196,0.4365272,0.28746212,0.43804568,0.26179457,0.44007725,0.24126548,0.45247653,0.33349764,0.45458117,0.29525816,0.45672277,0.2730586,0.45810103,0.25413743,0.46775642,0.3440731,0.47076413,0.31592417,0.47228464,0.29816884,0.47317642,0.28248546,0.28609046,0.6378963,0.28042725,0.6030965,0.29229128,0.5696934,0.30550122,0.5482422,0.30671403,0.53113574,0.33383322,0.57098895,0.3622987,0.5487267,0.3821954,0.54001844,0.39830762,0.53656375,0.34542468,0.5885447,0.3757667,0.5640042,0.39733976,0.5526315,0.41583398,0.5470417,0.3523222,0.6066234,0.38082385,0.58426183,0.39946267,0.5739353,0.4152402,0.5688512,0.35562733,0.62486786,0.37867114,0.60902524,0.39308947,0.60051423,0.40590197,0.5949647
0.3060699,0.26349482,0.29118305,0.4268859,0.32665166,0.22460635,0.27645114,0.22644998,0.34717327,0.23697443,0.24481563,0.23870456,0.41786712,0.4301655,0.164499,0.42360634,0.5323839,0.6754914,0.08932228,0.69438964,0.4631076,0.43919602,0.30033234,0.6270272,0.4511455,0.43160814,0.42296487,0.41856602,0.39927992,0.388808,0.38414094,0.3664703,0.36855254,0.35536033,0.4213482,0.33572614,0.4203592,0.2979951,0.4221996,0.2767009,0.42496622,0.25892127,0.43792215,0.33144492,0.437264,0.28908166,0.43880978,0.26337498,0.44097477,0.24286516,0.45360845,0.33529115,0.4555588,0.29698375,0.4578478,0.27486077,0.45943323,0.25596848,0.46902165,0.3458754,0.47183645,0.3176893,0.47337127,0.30010042,0.47431588,0.28452593,0.2845154,0.6326854,0.27888614,0.5989794,0.2896008,0.5659208,0.3015851,0.5439108,0.30402562,0.526765,0.33026683,0.5644079,0.3567067,0.54089755,0.3752561,0.53017926,0.39034662,0.52488196,0.3417821,0.5799117,0.37014621,0.55467004,0.39046118,0.54214334,0.40791073,0.5351376,0.34891188,0.5967434,0.37556812,0.5738774,0.39315474,0.56267446,0.40813342,0.55628836,0.35254338,0.6145495,0.37408552,0.59860426,0.38762715,0.58968866,0.3997885,0.5835953
0.30905512,0.2658758,0.29163748,0.4270321,0.33005333,0.22750914,0.2796852,0.2278007,0.3500776,0.24009193,0.24709533,0.23945478,0.41774237,0.43335086,0.16553259,0.42071337,0.5320155,0.6832334,0.080872945,0.6932693,0.46389613,0.4433882,0.27357167,0.59195936,0.4564306,0.4412528,0.42772454,0.42910844,0.40318233,0.39999744,0.38706183,0.3780295,0.3711302,0.36675227,0.42452115,0.34629974,0.4230218,0.30919334,0.424754,0.28752065,0.42756853,0.26943922,0.44095376,0.3418724,0.4392207,0.29977462,0.4406465,0.2737657,0.44322187,0.25333026,0.45661843,0.34556705,0.45887738,0.30770668,0.4614337,0.28548622,0.46343333,0.26663634,0.47218728,0.3560194,0.47513333,0.32783145,0.47681043,0.31036156,0.47763985,0.29492462,0.2649084,0.58149356,0.25849625,0.5484376,0.26398447,0.5143851,0.27000794,0.48867795,0.2718616,0.46911973,0.30076253,0.5019538,0.3227159,0.47099683,0.3349885,0.4540575,0.3443557,0.44182634,0.3134133,0.5135912,0.33712998,0.4801275,0.3504335,0.46108714,0.36053437,0.44714507,0.3222304,0.52843314,0.34521562,0.49633008,0.35759547,0.47715038,0.3669728,0.46253607,0.32775545,0.5456779,0.34624612,0.5235979,0.35738376,0.5095627,0.36727527,0.49821112
0.31129825,0.26799062,0.29178047,0.42787272,0.33259392,0.22958261,0.28137228,0.2294096,0.35279587,0.24202108,0.24803577,0.24053898,0.41818586,0.43798855,0.16537511,0.4177569,0.5333014,0.6877562,0.08420566,0.69306177,0.46201712,0.4462966,0.26294962,0.5508331,0.4550722,0.4446924,0.4272367,0.43288538,0.4024481,0.40487677,0.3857001,0.38343188,0.369747,0.3725069,0.42260695,0.35095355,0.42098302,0.3137388,0.42236996,0.2922103,0.42491326,0.27422047,0.43915024,0.34619766,0.43776953,0.30424204,0.43889648,0.27852574,0.4409276,0.25819457,0.4548514,0.34969077,0.4569211,0.3115532,0.4592914,0.28937793,0.4611206,0.27085742,0.4702494,0.36000353,0.47304323,0.33206365,0.47471404,0.3146927,0.47569197,0.2996246,0.25610822,0.5452223,0.24452697,0.5055956,0.24671732,0.46660694,0.25106478,0.43815723,0.2455255,0.4195654,0.28451836,0.45533353,0.30727383,0.42608044,0.3193626,0.40906024,0.32742748,0.39500666,0.2992987,0.46988258,0.32264823,0.43514967,0.33389834,0.4135852,0.34080234,0.39621744,0.31025845,0.48688063,0.33326852,0.45068038,0.34481996,0.4278477,0.35241175,0.40958238,0.31809974,0.5053127,0.33682853,0.47966206,0.3480189,0.46343747,0.3574611,0.45008042
