frame,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64
10,0.5193941593170166,0.6412901878356934,0.5270872116088867,0.6164259910583496,0.5324212908744812,0.6165512800216675,0.5376354455947876,0.6166577935218811,0.5100195407867432,0.6152531504631042,0.5036049485206604,0.6146252751350403,0.49765855073928833,0.614237368106842,0.5440426468849182,0.6229840517044067,0.48858997225761414,0.6217080354690552,0.5292549729347229,0.663821816444397,0.5081214904785156,0.6648880839347839,0.5847691297531128,0.7597130537033081,0.4426208734512329,0.7686082720756531,0.6398969888687134,0.9410467743873596,0.41884908080101013,0.9464414119720459,0.613070547580719,0.7533334493637085,0.4477626085281372,0.9778805375099182,0.608187735080719,0.7074881792068481,0.4476017951965332,1.0313339233398438,0.6007365584373474,0.6891219019889832,0.45502158999443054,1.0082999467849731,0.5993148684501648,0.7075941562652588,0.4560929238796234,0.9978419542312622,0.6032874584197998,0.7486104369163513,0.5898341536521912,0.7320383787155151,0.581074059009552,0.7076684832572937,0.5795066952705383,0.6849831342697144,0.5877326130867004,0.6800536513328552,0.5926592350006104,0.6744755506515503,0.5930524468421936,0.6384634971618652,0.5934834480285645,0.6178904175758362,0.5943421125411987,0.5998269319534302,0.601600706577301,0.6801474094390869,0.600034773349762,0.6613516807556152,0.5948984622955322,0.6836603879928589,0.5923312306404114,0.7004866003990173,0.610166072845459,0.6886155605316162,0.6088676452636719,0.670069694519043,0.6028743982315063,0.6901792287826538,0.5998855829238892,0.7052633166313171,0.618841826915741,0.7000232338905334,0.6184025406837463,0.6833403706550598,0.6124938130378723,0.6935706734657288,0.6089213490486145,0.7035853266716003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.5192263126373291,0.6430695056915283,0.5268620848655701,0.6177522540092468,0.5322178602218628,0.6177093386650085,0.5374341607093811,0.6176553964614868,0.5096657276153564,0.6171953082084656,0.5033164620399475,0.6167845129966736,0.49740225076675415,0.6165609359741211,0.5437124967575073,0.6237456798553467,0.488008052110672,0.6239433288574219,0.5292373299598694,0.6660183668136597,0.5081116557121277,0.6674109101295471,0.5848070383071899,0.7599923610687256,0.441728800535202,0.7744489312171936,0.6401566863059998,0.9389516711235046,0.427191823720932,0.962786078453064,0.6157580018043518,0.7558755278587341,0.4228549301624298,1.127376914024353,0.610589861869812,0.709326446056366,0.4123554825782776,1.1902796030044556,0.6031402945518494,0.6921257376670837,0.4223156273365021,1.1912126541137695,0.6013491153717041,0.7106725573539734,0.4289740324020386,1.1687726974487305,0.6037957668304443,0.7510014772415161,0.5910161137580872,0.7370685338973999,0.581641674041748,0.7145603895187378,0.5797129273414612,0.692795991897583,0.5876981019973755,0.687749981880188,0.5931581258773804,0.6801339983940125,0.5933359861373901,0.6437832713127136,0.5939749479293823,0.6230196952819824,0.5947744250297546,0.6054145693778992,0.6021511554718018,0.6860648989677429,0.5991989374160767,0.6697148084640503,0.5948280692100525,0.6932191252708435,0.5930429100990295,0.7102748155593872,0.6108032464981079,0.6943632960319519,0.6081799268722534,0.677319347858429,0.6027854084968567,0.6983727812767029,0.6003724336624146,0.713958740234375,0.6194459795951843,0.7050544023513794,0.6181476712226868,0.6895250082015991,0.6118881106376648,0.7001149654388428,0.6079525351524353,0.7098885774612427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.5180009603500366,0.6432530879974365,0.5258775949478149,0.6181260943412781,0.53135746717453,0.6183880567550659,0.5366475582122803,0.6186125874519348,0.5083243250846863,0.6172142028808594,0.5020270943641663,0.6168339848518372,0.4960581660270691,0.6166927218437195,0.5433081388473511,0.6256588101387024,0.486955463886261,0.6250326037406921,0.5286057591438293,0.6667007803916931,0.5073300004005432,0.6679935455322266,0.584504246711731,0.760002076625824,0.44000521302223206,0.7802749872207642,0.640724241733551,0.9406999349594116,0.43047279119491577,0.9670374989509583,0.6162207722663879,0.7580969333648682,0.4191897511482239,1.1438050270080566,0.6112292408943176,0.711992084980011,0.4100271761417389,1.2052685022354126,0.6036713123321533,0.6943386793136597,0.4214421808719635,1.205778956413269,0.6019852757453918,0.7132976055145264,0.4280925393104553,1.1829174757003784,0.6030241847038269,0.7564682960510254,0.5899510383605957,0.7413574457168579,0.580804705619812,0.7184689044952393,0.5797359347343445,0.6976317763328552,0.5873730778694153,0.6932854056358337,0.5927947759628296,0.6848544478416443,0.5926678776741028,0.6490449905395508,0.5930208563804626,0.628516674041748,0.5938938856124878,0.6103145480155945,0.601722002029419,0.6910175681114197,0.599047064781189,0.6750488877296448,0.593949019908905,0.6981237530708313,0.5916476845741272,0.7155992388725281,0.6101517677307129,0.6999444961547852,0.6079344153404236,0.6832563281059265,0.6019430160522461,0.7037540078163147,0.5991227626800537,0.7198222279548645,0.6185290217399597,0.7113072872161865,0.6176413297653198,0.6947923898696899,0.6114103198051453,0.7045388221740723,0.607470691204071,0.7148550748825073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.5166201591491699,0.6432178616523743,0.524162769317627,0.6180426478385925,0.529863178730011,0.618353545665741,0.5352655649185181,0.6186636686325073,0.5062729120254517,0.617117166519165,0.4999881684780121,0.6167512536048889,0.4938596785068512,0.6166725158691406,0.5420662760734558,0.6264166831970215,0.48541104793548584,0.6256240010261536,0.5275747179985046,0.6666684746742249,0.5058664679527283,0.6680518984794617,0.5838056802749634,0.7615965008735657,0.43836510181427,0.7857922315597534,0.6409655809402466,0.9432595372200012,0.4305754005908966,0.976094126701355,0.6160551905632019,0.7605091333389282,0.41853681206703186,1.1520265340805054,0.610901951789856,0.7141942381858826,0.40750473737716675,1.2199172973632812,0.6035869717597961,0.6971741318702698,0.4198607802391052,1.2202341556549072,0.6018409132957458,0.7155494689941406,0.42638859152793884,1.1968408823013306,0.6023745536804199,0.75653475522995,0.5890986919403076,0.7413299679756165,0.5801668167114258,0.718529462814331,0.5785654187202454,0.6978415250778198,0.5850408673286438,0.6936025023460388,0.5919807553291321,0.6849314570426941,0.5918142795562744,0.6487167477607727,0.5921857357025146,0.6270405054092407,0.5929086804389954,0.6089032292366028,0.6007562875747681,0.6912402510643005,0.5979918241500854,0.6746458411216736,0.5934125781059265,0.6972541809082031,0.5915512442588806,0.7149480581283569,0.6092219352722168,0.6998050808906555,0.606662392616272,0.6831052899360657,0.6013754606246948,0.7036401033401489,0.5991318225860596,0.719714343547821,0.617888331413269,0.7103981375694275,0.6164878606796265,0.6950594782829285,0.6105996370315552,0.7051485776901245,0.6069826483726501,0.71510910987854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.5143410563468933,0.643925130367279,0.5214588642120361,0.6183162331581116,0.5271946787834167,0.6186630129814148,0.532592236995697,0.6190147399902344,0.5038086771965027,0.617968738079071,0.4977552592754364,0.6180431246757507,0.49184972047805786,0.6184427738189697,0.5397517681121826,0.6276469826698303,0.48439058661460876,0.6282995939254761,0.52595055103302,0.6672779321670532,0.5043724179267883,0.6687365770339966,0.5830331444740295,0.7643963098526001,0.4382704496383667,0.7862449288368225,0.6381668448448181,0.9448621273040771,0.43009519577026367,0.973617434501648,0.6159345507621765,0.7608277797698975,0.4173199236392975,1.1590098142623901,0.6104620099067688,0.7134321928024292,0.40592995285987854,1.2226053476333618,0.6029509902000427,0.6970266103744507,0.41712695360183716,1.2233617305755615,0.6011572480201721,0.7148564457893372,0.4242528975009918,1.199965476989746,0.6001253128051758,0.7559328675270081,0.5872958302497864,0.7403640151023865,0.5782657265663147,0.7175164818763733,0.5765839219093323,0.6974120140075684,0.5832055807113647,0.6889260411262512,0.5903592109680176,0.6817675232887268,0.5904342532157898,0.6466339826583862,0.5909735560417175,0.6259642243385315,0.5919034481048584,0.6086156964302063,0.5992164611816406,0.6883041262626648,0.5963041186332703,0.6722993850708008,0.5914922952651978,0.694963812828064,0.5894800424575806,0.7119960188865662,0.6075852513313293,0.6972154378890991,0.604732871055603,0.6820839643478394,0.599112868309021,0.7020861506462097,0.5965433716773987,0.7164400815963745,0.6159564852714539,0.7088755369186401,0.613576352596283,0.6943283677101135,0.6074777841567993,0.7054723501205444,0.6041566133499146,0.7149878740310669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.5126810669898987,0.6443607211112976,0.5199018716812134,0.6183379292488098,0.5257048010826111,0.6187013387680054,0.5311512351036072,0.6190820932388306,0.5021218657493591,0.6183596849441528,0.496137797832489,0.6186907887458801,0.49036020040512085,0.6193458437919617,0.538723349571228,0.6282927393913269,0.4834316372871399,0.6298695206642151,0.5248335003852844,0.6676296591758728,0.5030596256256104,0.6694198250770569,0.5829665660858154,0.7663107514381409,0.438272088766098,0.7865520119667053,0.6371106505393982,0.9462597370147705,0.4298590421676636,0.972801923751831,0.6152997612953186,0.7614426612854004,0.41793757677078247,1.149322748184204,0.6092810034751892,0.7142012715339661,0.4073663353919983,1.209826111793518,0.6015943288803101,0.6977022290229797,0.41804039478302,1.2080018520355225,0.59990394115448,0.7155455350875854,0.42490655183792114,1.1857962608337402,0.5988020300865173,0.7578465342521667,0.5861035585403442,0.7421631217002869,0.5768120288848877,0.7187232375144958,0.5748615264892578,0.696927547454834,0.5828893780708313,0.692574143409729,0.5887753367424011,0.6843261122703552,0.5891757607460022,0.6486093997955322,0.5894899368286133,0.6276921033859253,0.5901524424552917,0.6099668741226196,0.597662091255188,0.6902562379837036,0.594491183757782,0.674403727054596,0.5900745987892151,0.6977220773696899,0.5882006883621216,0.7155253291130066,0.6061728596687317,0.6990584135055542,0.6033900380134583,0.6839436292648315,0.5982301235198975,0.7043063044548035,0.5957740545272827,0.7193084955215454,0.6147686243057251,0.710783839225769,0.6128367781639099,0.6954857110977173,0.6072776317596436,0.7067071199417114,0.6041673421859741,0.7172001600265503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5111919641494751,0.6446938514709473,0.5186805129051208,0.6184728741645813,0.5245696902275085,0.6189054846763611,0.530040979385376,0.6193976998329163,0.5010027289390564,0.6186658143997192,0.495160311460495,0.6190776824951172,0.48947426676750183,0.6197953224182129,0.5377367734909058,0.6293546557426453,0.48277875781059265,0.6306155920028687,0.5236780047416687,0.6680673956871033,0.5017532706260681,0.6697424650192261,0.5828444361686707,0.7675298452377319,0.43826398253440857,0.7873086929321289,0.6369231343269348,0.9477269649505615,0.42980295419692993,0.9716886281967163,0.6150053143501282,0.7610931992530823,0.0,0.0,0.6078472137451172,0.7130908966064453,0.0,0.0,0.6000205874443054,0.6957172751426697,0.41869795322418213,1.2113666534423828,0.5986825227737427,0.714959442615509,0.0,0.0,0.5992234945297241,0.7601203918457031,0.5861643552780151,0.7432602047920227,0.5770926475524902,0.7198402285575867,0.5755882859230042,0.6986377239227295,0.5825933218002319,0.6961231827735901,0.5890004634857178,0.6868722438812256,0.5895273685455322,0.6509023904800415,0.5902934670448303,0.6302827000617981,0.5913273692131042,0.6123405694961548,0.5979419350624084,0.6932996511459351,0.5950558185577393,0.6772578358650208,0.5903488397598267,0.7010177969932556,0.5883729457855225,0.7187398672103882,0.6064307689666748,0.7024254202842712,0.6039173603057861,0.6860929727554321,0.5980883836746216,0.707014799118042,0.5953757762908936,0.722698450088501,0.6148923635482788,0.7142567038536072,0.6132926344871521,0.6989724040031433,0.6070363521575928,0.7096239328384399,0.6033710241317749,0.7197905778884888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5112183094024658,0.6470838785171509,0.5187279582023621,0.6207162141799927,0.5245948433876038,0.6211752891540527,0.5300501585006714,0.6217221617698669,0.5010577440261841,0.6212324500083923,0.4952046275138855,0.6217092275619507,0.4895040690898895,0.6224011778831482,0.5377429723739624,0.6314565539360046,0.4826989471912384,0.6327458024024963,0.5237104892730713,0.670423686504364,0.5018636584281921,0.6725740432739258,0.5828034281730652,0.7696295976638794,0.438344269990921,0.7879189848899841,0.6369041204452515,0.9495291113853455,0.4299677610397339,0.9712403416633606,0.6149653792381287,0.7640182971954346,0.0,0.0,0.607905924320221,0.7144978642463684,0.0,0.0,0.6000754833221436,0.6972554922103882,0.41885584592819214,1.1921372413635254,0.5987465381622314,0.7161679267883301,0.0,0.0,0.6000051498413086,0.7621136903762817,0.5867946147918701,0.7458866834640503,0.5775660276412964,0.7228055596351624,0.5756157636642456,0.7016890048980713,0.5828458666801453,0.6971278190612793,0.5893042683601379,0.6889826059341431,0.5893818140029907,0.6527560353279114,0.5901365280151367,0.6318769454956055,0.5911506414413452,0.6140090227127075,0.5984328389167786,0.6951385140419006,0.5955199599266052,0.6792942881584167,0.5909913182258606,0.703109085559845,0.5888039469718933,0.7211673259735107,0.6071001291275024,0.7039401531219482,0.6041933298110962,0.6885218024253845,0.5986485481262207,0.7098857760429382,0.5957456231117249,0.7257779836654663,0.6157189607620239,0.7154279351234436,0.6140685081481934,0.7000706195831299,0.6082290410995483,0.7112923264503479,0.6045624613761902,0.7219835519790649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.511254608631134,0.6481629014015198,0.5187387466430664,0.6216813921928406,0.5245786905288696,0.6221240758895874,0.5300249457359314,0.6226257681846619,0.5010973215103149,0.622305691242218,0.49523499608039856,0.6228004097938538,0.4895251393318176,0.623473048210144,0.5377224087715149,0.632305920124054,0.48267844319343567,0.6338170766830444,0.5237196683883667,0.6712989807128906,0.5019777417182922,0.6734479069709778,0.5827862620353699,0.7707384824752808,0.4383520483970642,0.7891806364059448,0.6370299458503723,0.9509021639823914,0.4300507605075836,0.9711310267448425,0.6148907542228699,0.7649078965187073,0.0,0.0,0.607892632484436,0.714759111404419,0.0,0.0,0.6000648140907288,0.6973347663879395,0.0,0.0,0.5987350940704346,0.7162252068519592,0.0,0.0,0.5996014475822449,0.7628263831138611,0.5866643190383911,0.7467015981674194,0.5774931311607361,0.7244504690170288,0.5754826664924622,0.7046592831611633,0.5825706720352173,0.6982521414756775,0.5894232392311096,0.6894021034240723,0.5896162986755371,0.6531684994697571,0.5903167724609375,0.6324585676193237,0.5912179350852966,0.6146343350410461,0.5985527038574219,0.6956585645675659,0.5950177907943726,0.6799474954605103,0.590391218662262,0.7045403122901917,0.5883721709251404,0.7230551838874817,0.6072216629981995,0.7045794725418091,0.6038895845413208,0.689162015914917,0.5984442830085754,0.7111759781837463,0.5957605838775635,0.7275220155715942,0.6158731579780579,0.7163153886795044,0.6139121651649475,0.7008817791938782,0.607840895652771,0.7125152349472046,0.6040331721305847,0.723394513130188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.5112409591674805,0.6491823196411133,0.5186677575111389,0.6226180791854858,0.5244902968406677,0.6230373978614807,0.5299180746078491,0.6235091090202332,0.5010538697242737,0.6231551170349121,0.49520301818847656,0.6235508918762207,0.48950037360191345,0.6241263151168823,0.5375411510467529,0.6331285238265991,0.4826507270336151,0.6343461275100708,0.5236316323280334,0.6720920205116272,0.5019960403442383,0.674148678779602,0.5827956795692444,0.7724800109863281,0.43834826350212097,0.7900192141532898,0.6375619769096375,0.9524271488189697,0.43005165457725525,0.9710210561752319,0.6148623824119568,0.7665092349052429,0.0,0.0,0.6078816056251526,0.7154732942581177,0.0,0.0,0.6000536680221558,0.6977286338806152,0.0,0.0,0.5987263321876526,0.7167845368385315,0.0,0.0,0.5999325513839722,0.7633855938911438,0.5869699120521545,0.7473937273025513,0.5777223706245422,0.7252693772315979,0.5756007432937622,0.7052685618400574,0.5825874209403992,0.6985224485397339,0.5895459651947021,0.6898046135902405,0.5898444652557373,0.6534717679023743,0.5904525518417358,0.6329030990600586,0.5911750197410583,0.6150765419006348,0.598652184009552,0.6960371136665344,0.5949970483779907,0.6800872087478638,0.5902767181396484,0.7045543193817139,0.5881385207176208,0.7230437397956848,0.6073164939880371,0.7047866582870483,0.603752076625824,0.6894949674606323,0.5981402397155762,0.7114650011062622,0.5953224301338196,0.7278130650520325,0.6160323619842529,0.7162692546844482,0.613804280757904,0.7007681131362915,0.6075578331947327,0.7124910950660706,0.6035729646682739,0.7236181497573853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.5112541317939758,0.6493846774101257,0.5186699628829956,0.6227752566337585,0.5244899392127991,0.6231945753097534,0.5299149751663208,0.6236536502838135,0.5010591745376587,0.6232513785362244,0.4952087700366974,0.623611569404602,0.48950499296188354,0.6241558790206909,0.5374968647956848,0.6332706212997437,0.4826444685459137,0.6343660354614258,0.5236015915870667,0.6721683144569397,0.5020052790641785,0.6741858124732971,0.5827586054801941,0.7727580666542053,0.4383491575717926,0.7902842164039612,0.6382482051849365,0.9538795948028564,0.4300430715084076,0.9711856245994568,0.6148353815078735,0.7682445645332336,0.0,0.0,0.6078733205795288,0.7169815897941589,0.0,0.0,0.6000452041625977,0.6990723013877869,0.0,0.0,0.5987197756767273,0.7184464335441589,0.0,0.0,0.5996386408805847,0.7639349102973938,0.586700975894928,0.7479822635650635,0.5776386857032776,0.7253291606903076,0.5753629803657532,0.7047865986824036,0.5825532078742981,0.6979735493659973,0.5894104242324829,0.6898767948150635,0.5899947881698608,0.6536659598350525,0.5906363725662231,0.6331615447998047,0.591427206993103,0.615444540977478,0.5984828472137451,0.6960861682891846,0.5949746966362,0.679942786693573,0.5901419520378113,0.7042936086654663,0.5879750847816467,0.7226570248603821,0.6071017980575562,0.7050029039382935,0.6038411855697632,0.6893175840377808,0.5981525778770447,0.7111299633979797,0.5952969789505005,0.7273052930831909,0.6158076524734497,0.7168986201286316,0.6135784387588501,0.7014167904853821,0.607315719127655,0.7133277654647827,0.6033707857131958,0.7246336936950684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.5111721754074097,0.6492936015129089,0.5185343027114868,0.6226420402526855,0.5243507623672485,0.6230601668357849,0.5297566652297974,0.623518705368042,0.5009352564811707,0.6231604814529419,0.4951073229312897,0.6235240697860718,0.48942941427230835,0.6240547299385071,0.5372886657714844,0.6332610249519348,0.4826350212097168,0.6343500018119812,0.5235089063644409,0.6720406413078308,0.5019296407699585,0.6739852428436279,0.5826411843299866,0.7727908492088318,0.43836846947669983,0.790604829788208,0.6387800574302673,0.9544621109962463,0.4300731122493744,0.9714536070823669,0.6148107647895813,0.7691460847854614,0.0,0.0,0.6078765988349915,0.7184370756149292,0.0,0.0,0.6000409722328186,0.7000676393508911,0.0,0.0,0.5987221002578735,0.7196245193481445,0.0,0.0,0.5998226404190063,0.7645503282546997,0.5869957804679871,0.7487044334411621,0.5777910351753235,0.7257126569747925,0.5755653977394104,0.7045039534568787,0.5828467607498169,0.6982989311218262,0.5894560217857361,0.6905303597450256,0.5899178981781006,0.6544301509857178,0.590727686882019,0.6339554190635681,0.5917630791664124,0.6163175106048584,0.5985739231109619,0.69671630859375,0.5952414870262146,0.68062824010849,0.5903371572494507,0.7050408720970154,0.5880852937698364,0.7232544422149658,0.6072289347648621,0.7055709362030029,0.6041406393051147,0.6898155808448792,0.5983494520187378,0.7117442488670349,0.595471203327179,0.7277389764785767,0.6159299612045288,0.7173213958740234,0.6138383746147156,0.7018678784370422,0.6075347065925598,0.71384596824646,0.6036249995231628,0.7250412702560425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.5112102627754211,0.6493943929672241,0.518584132194519,0.6228124499320984,0.524390459060669,0.6233039498329163,0.5297920107841492,0.623843252658844,0.500948429107666,0.6232010722160339,0.49511563777923584,0.6235470771789551,0.48943427205085754,0.6240612268447876,0.5372950434684753,0.6336566209793091,0.48263636231422424,0.6343841552734375,0.5235241055488586,0.6721864342689514,0.5019341111183167,0.6740545034408569,0.5825394988059998,0.7725187540054321,0.4382709860801697,0.7909293174743652,0.6391350030899048,0.9549350142478943,0.43011030554771423,0.9719241857528687,0.6149238348007202,0.7708795070648193,0.0,0.0,0.6081491708755493,0.7209983468055725,0.0,0.0,0.6003736257553101,0.702742338180542,0.0,0.0,0.5990847945213318,0.7226995825767517,0.0,0.0,0.5997561812400818,0.7657149434089661,0.5866313576698303,0.7497122883796692,0.577199399471283,0.726019024848938,0.5759876370429993,0.7043490409851074,0.5848255157470703,0.701445460319519,0.5896623134613037,0.691692590713501,0.5902977585792542,0.6553252935409546,0.591171145439148,0.6348740458488464,0.5922947525978088,0.6173983812332153,0.598905622959137,0.6983547210693359,0.5960725545883179,0.682786226272583,0.591304361820221,0.7071695923805237,0.5891123414039612,0.7257282733917236,0.6075270771980286,0.7078823447227478,0.6047846078872681,0.692595899105072,0.5990381836891174,0.7143258452415466,0.5960708856582642,0.7304868698120117,0.6161257028579712,0.720174252986908,0.6147541999816895,0.7056636810302734,0.6086227297782898,0.716200590133667,0.6046105027198792,0.7260931134223938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.5110166668891907,0.6493390798568726,0.518461287021637,0.6228147149085999,0.5242915749549866,0.6233152747154236,0.529699981212616,0.6238699555397034,0.5007864236831665,0.6231534481048584,0.49497324228286743,0.6234796643257141,0.4893120229244232,0.6239672899246216,0.5372095704078674,0.6338270306587219,0.482611745595932,0.634379506111145,0.5234376788139343,0.6721835136413574,0.5017281174659729,0.6739546656608582,0.5825368165969849,0.7722920775413513,0.43790704011917114,0.7915024161338806,0.6404001116752625,0.9549638628959656,0.4300960302352905,0.9724692106246948,0.6149499416351318,0.7711766958236694,0.0,0.0,0.6081522703170776,0.7216488122940063,0.0,0.0,0.6003988981246948,0.7034741640090942,0.0,0.0,0.5991324782371521,0.7236188650131226,0.0,0.0,0.6003739237785339,0.7663828134536743,0.587563157081604,0.7494989037513733,0.578441858291626,0.7270409464836121,0.5767040848731995,0.7067574262619019,0.5848696231842041,0.7024388909339905,0.5905457139015198,0.6923658847808838,0.5913816690444946,0.6564511060714722,0.5922285318374634,0.6356891393661499,0.5930640697479248,0.6181961297988892,0.5998170971870422,0.6990550756454468,0.5971710681915283,0.6834980845451355,0.5920193195343018,0.7066702246665955,0.5893461108207703,0.7246930003166199,0.6084436178207397,0.7088538408279419,0.6057242751121521,0.6942617297172546,0.5995556116104126,0.7148404121398926,0.59610515832901,0.7300751209259033,0.6170848608016968,0.7216365337371826,0.6155218482017517,0.7080726027488708,0.6091535091400146,0.7184788584709167,0.6048727035522461,0.7279500961303711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
