frame,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107
10,0.5015743374824524,0.7857424020767212,0.5,1.0247377157211304,0.48183539509773254,0.7325534224510193,0.5182321071624756,0.7292420864105225,0.4662671387195587,0.7541098594665527,0.5349708199501038,0.7457242012023926,0.417889803647995,1.0475643873214722,0.5821102857589722,1.001910924911499,0.4106591045856476,1.3885228633880615,0.617586612701416,1.3803409337997437,0.44149088859558105,1.638437271118164,0.598633348941803,1.1299877166748047,0.5347021818161011,0.9166666865348816,0.4632037580013275,0.8222532272338867,0.41079339385032654,0.7105436325073242,0.3820035755634308,0.6197729110717773,0.41205430030822754,0.5760447978973389,0.48057663440704346,0.49395284056663513,0.48811253905296326,0.294221431016922,0.4904822111129761,0.17896512150764465,0.4975462257862091,0.08333336561918259,0.5268903970718384,0.5312893390655518,0.502625584602356,0.4186839163303375,0.4628944396972656,0.5457063913345337,0.4506854712963104,0.6479177474975586,0.572615385055542,0.5862738490104675,0.5587151646614075,0.4766746163368225,0.5175216794013977,0.5804663300514221,0.4997161030769348,0.6701394319534302,0.6179965138435364,0.6615272164344788,0.6147452592849731,0.5660854578018188,0.5736504197120667,0.6100921034812927,0.5484400987625122,0.6630828976631165,0.44590964913368225,0.08333328366279602,0.577303409576416,0.18037253618240356,0.6797625422477722,0.3426240086555481,0.7336673736572266,0.516604483127594,0.7275151610374451,0.6755066514015198,0.5572273135185242,0.37184658646583557,0.5388705134391785,0.6108301281929016,0.5321611762046814,0.7697409391403198,0.5292962193489075,0.8895270824432373,0.4592725336551666,0.38125431537628174,0.4459315836429596,0.6220489740371704,0.442971795797348,0.7896950840950012,0.4450390338897705,0.916666567325592,0.37641626596450806,0.3931277394294739,0.3585398197174072,0.6253054738044739,0.35347962379455566,0.7808210253715515,0.352783203125,0.906743586063385,0.31307488679885864,0.4007681906223297,0.28462064266204834,0.6073782444000244,0.27186793088912964,0.7411810755729675,0.2663324773311615,0.8514166474342346
11,0.5015321373939514,0.7859285473823547,0.5,1.0242555141448975,0.48171570897102356,0.7327358722686768,0.5181252360343933,0.7293746471405029,0.46616536378860474,0.7544044256210327,0.5349133610725403,0.7458400130271912,0.4177996814250946,1.0462167263031006,0.5822002291679382,1.0022943019866943,0.410561203956604,1.3889654874801636,0.6176126003265381,1.3800699710845947,0.44136109948158264,1.6391246318817139,0.5989521741867065,1.1310912370681763,0.5332204103469849,0.9166667461395264,0.46250614523887634,0.8245895504951477,0.4107261002063751,0.7108578085899353,0.3822791576385498,0.6166172027587891,0.41355425119400024,0.5721016526222229,0.4802761971950531,0.4963921010494232,0.4883020520210266,0.2948947846889496,0.49077534675598145,0.1799420863389969,0.49815675616264343,0.08333341777324677,0.5262316465377808,0.5353291034698486,0.5038785934448242,0.4181862473487854,0.4645117521286011,0.5467298030853271,0.4524652063846588,0.6493223905563354,0.5717650651931763,0.5911642909049988,0.5595478415489197,0.4769715666770935,0.5183038115501404,0.5825477242469788,0.5005394816398621,0.6718816161155701,0.6170334815979004,0.6667967438697815,0.6177208423614502,0.5655460953712463,0.5772749781608582,0.6081628203392029,0.5518988370895386,0.6600104570388794,0.4470033049583435,0.0833333358168602,0.5756117701530457,0.17931142449378967,0.6754134297370911,0.3386342525482178,0.728463351726532,0.5125913023948669,0.7232201099395752,0.670361340045929,0.5557006001472473,0.36681056022644043,0.5365428328514099,0.6076036691665649,0.5306429266929626,0.7658767700195312,0.5285328030586243,0.8832634091377258,0.45881396532058716,0.37608441710472107,0.44519519805908203,0.6244007349014282,0.44292470812797546,0.7924712896347046,0.4458112120628357,0.9166666865348816,0.37701719999313354,0.3877549171447754,0.3594767153263092,0.6267324090003967,0.35501688718795776,0.7829616069793701,0.3546176850795746,0.9067872762680054,0.3149607181549072,0.395346075296402,0.2877359390258789,0.6027583479881287,0.2763254940509796,0.737258791923523,0.2715369164943695,0.8470302820205688
12,0.5014925599098206,0.7855076193809509,0.5,1.0249156951904297,0.4816600978374481,0.7323837280273438,0.518036961555481,0.7290569543838501,0.46616309881210327,0.754149854183197,0.5348019003868103,0.7455958724021912,0.41789424419403076,1.0477983951568604,0.5821057558059692,1.002032995223999,0.41074272990226746,1.3886122703552246,0.6175029277801514,1.3836348056793213,0.4414388835430145,1.6384586095809937,0.5988817811012268,1.1313196420669556,0.5319724678993225,0.9166666865348816,0.4604566991329193,0.824114978313446,0.4091096818447113,0.7128356099128723,0.3820423185825348,0.6216520667076111,0.4110693633556366,0.5740311741828918,0.4779468774795532,0.495822548866272,0.4863004684448242,0.2954004108905792,0.4900120794773102,0.18047262728214264,0.498069703578949,0.0833333358168602,0.5245435237884521,0.5353938937187195,0.5041906237602234,0.42184677720069885,0.46316632628440857,0.5465385317802429,0.44799187779426575,0.6485437154769897,0.570582389831543,0.5911146402359009,0.5604823231697083,0.47935256361961365,0.5177270174026489,0.5808078050613403,0.4967755377292633,0.6693114638328552,0.6159199476242065,0.6663497686386108,0.6179576516151428,0.5685571432113647,0.5772674679756165,0.608465313911438,0.5500562191009521,0.6586874127388,0.4462447762489319,0.08333338797092438,0.5732362270355225,0.18155740201473236,0.6728968620300293,0.34266290068626404,0.7268433570861816,0.5175724625587463,0.7232669591903687,0.6762285232543945,0.5520567893981934,0.3664880394935608,0.5326632857322693,0.6065662503242493,0.5264536738395691,0.7645714282989502,0.5245957970619202,0.8811110854148865,0.4559862017631531,0.3742199242115021,0.4414463937282562,0.6250193119049072,0.4394644796848297,0.7931804656982422,0.4432201385498047,0.9166667461395264,0.3751369118690491,0.38439783453941345,0.35646000504493713,0.6256173849105835,0.3530136048793793,0.7826893329620361,0.35407501459121704,0.9068847298622131,0.3138541579246521,0.3905486762523651,0.28577718138694763,0.597227931022644,0.27570584416389465,0.7321887612342834,0.2731567621231079,0.8421154618263245
13,0.5014508962631226,0.7852814197540283,0.5,1.0251710414886475,0.48157232999801636,0.7322548627853394,0.5179890394210815,0.7287352681159973,0.46611618995666504,0.7540929913520813,0.5347524285316467,0.745358943939209,0.41793838143348694,1.0484696626663208,0.5820616483688354,1.0018724203109741,0.4108576476573944,1.3885762691497803,0.6169491410255432,1.3798328638076782,0.4414720833301544,1.638260006904602,0.5987169146537781,1.1315287351608276,0.5344694256782532,0.9166666865348816,0.46080902218818665,0.8188283443450928,0.4092910885810852,0.7054105401039124,0.38219693303108215,0.6170157790184021,0.41247814893722534,0.5760546326637268,0.48079487681388855,0.4942324161529541,0.4890482723712921,0.2950935661792755,0.49100005626678467,0.1798827201128006,0.49823787808418274,0.08333338052034378,0.5273339748382568,0.5340589880943298,0.5066832304000854,0.4244820475578308,0.4627838730812073,0.5460426807403564,0.44774770736694336,0.6436423063278198,0.5728439688682556,0.5907436013221741,0.5608033537864685,0.48139047622680664,0.5169073939323425,0.583571195602417,0.49846675992012024,0.6716492772102356,0.6178029775619507,0.6676399111747742,0.6156274080276489,0.5724691152572632,0.5743075013160706,0.6132776737213135,0.5502200722694397,0.6639835238456726,0.4462624788284302,0.08333328366279602,0.5737294554710388,0.18341849744319916,0.6744728088378906,0.3440195918083191,0.7300698161125183,0.5169535279273987,0.7247593998908997,0.6735814809799194,0.5527811646461487,0.36903801560401917,0.5330258011817932,0.6069820523262024,0.5257461071014404,0.7647143006324768,0.522566556930542,0.8792005777359009,0.45676758885383606,0.37688612937927246,0.4422292113304138,0.6276024580001831,0.43983203172683716,0.7958903312683105,0.44307243824005127,0.916666567325592,0.3756946921348572,0.3878035843372345,0.3569606840610504,0.6304718852043152,0.3536128103733063,0.7855340838432312,0.35490772128105164,0.9049795866012573,0.3138653635978699,0.3945484459400177,0.2841157019138336,0.6024918556213379,0.2731015682220459,0.7371039986610413,0.26993030309677124,0.8447808623313904
14,0.5009272694587708,0.7845022678375244,0.5,1.023857593536377,0.4810263216495514,0.7316599488258362,0.5174221396446228,0.7278003692626953,0.46567681431770325,0.7537978291511536,0.5341500639915466,0.7446869015693665,0.41782987117767334,1.046196699142456,0.5821701884269714,1.0015184879302979,0.4106506109237671,1.3881123065948486,0.6159340739250183,1.3787543773651123,0.44113025069236755,1.6375585794448853,0.5978952050209045,1.13173508644104,0.534716784954071,0.9166666269302368,0.4622695744037628,0.8191639184951782,0.40968844294548035,0.7067140340805054,0.3816235661506653,0.6169275641441345,0.41181042790412903,0.569381058216095,0.4807731509208679,0.4974639117717743,0.49016544222831726,0.2961495816707611,0.4919154942035675,0.1803482472896576,0.49971723556518555,0.08333335071802139,0.5269774794578552,0.536293089389801,0.5045458674430847,0.4238768219947815,0.46180328726768494,0.5497131943702698,0.44964224100112915,0.6507990956306458,0.5724512338638306,0.5912408828735352,0.5598347187042236,0.48233622312545776,0.5170585513114929,0.5869511365890503,0.5004526376724243,0.6768532991409302,0.6183762550354004,0.6654999256134033,0.6158002614974976,0.572127103805542,0.5749050974845886,0.6150818467140198,0.5517991781234741,0.6671149134635925,0.4478141963481903,0.0833330824971199,0.5755254030227661,0.18561559915542603,0.6765102744102478,0.3448231816291809,0.7322297692298889,0.5185105204582214,0.7249590158462524,0.6758647561073303,0.5542418360710144,0.37316182255744934,0.5347752571105957,0.6066784262657166,0.5272000432014465,0.7630535364151001,0.5232510566711426,0.8776560425758362,0.45856693387031555,0.3817976117134094,0.44499626755714417,0.6278348565101624,0.4421297013759613,0.7953396439552307,0.44396376609802246,0.9166663885116577,0.3777954578399658,0.3924427926540375,0.35914847254753113,0.6307024359703064,0.3544423580169678,0.7855938076972961,0.35399895906448364,0.9064490795135498,0.31558895111083984,0.3973688781261444,0.28483617305755615,0.6033142805099487,0.2726506292819977,0.737845778465271,0.2677702009677887,0.8468024134635925
15,0.5001705288887024,0.7824589610099792,0.5,1.0226751565933228,0.4803448021411896,0.7297778725624084,0.5165223479270935,0.7258859872817993,0.46525251865386963,0.7518807053565979,0.5331109762191772,0.7427444458007812,0.41792982816696167,1.0461106300354004,0.5820702314376831,0.9992396831512451,0.4107986390590668,1.3848912715911865,0.6141225695610046,1.3753615617752075,0.44088560342788696,1.6334068775177002,0.596199095249176,1.1292569637298584,0.5360242128372192,0.9166666865348816,0.46375879645347595,0.8210306167602539,0.4111781418323517,0.7086696624755859,0.381012499332428,0.6167591214179993,0.4128575325012207,0.5725579857826233,0.4808975160121918,0.49666154384613037,0.4911331236362457,0.2948746979236603,0.4920901656150818,0.179630309343338,0.4995027184486389,0.0833333358168602,0.5270370244979858,0.5354151725769043,0.5039836764335632,0.4219340682029724,0.4634664058685303,0.5535207986831665,0.4538255035877228,0.6566212773323059,0.5728896260261536,0.5909457802772522,0.5600274801254272,0.4824165403842926,0.5193682909011841,0.5901712775230408,0.5052416324615479,0.6795409321784973,0.618987500667572,0.6659813523292542,0.6164292097091675,0.5713146328926086,0.5754495859146118,0.617418646812439,0.5533648729324341,0.6706008315086365,0.4471468925476074,0.0833333358168602,0.5729565620422363,0.18571895360946655,0.6728766560554504,0.34406983852386475,0.7288864850997925,0.5156341195106506,0.7204435467720032,0.6688143610954285,0.5535888671875,0.37296566367149353,0.5347893834114075,0.6082082390785217,0.5267683267593384,0.7629364132881165,0.5220028162002563,0.8760368824005127,0.4595828652381897,0.3805446922779083,0.44598087668418884,0.6287651062011719,0.44244444370269775,0.7955076694488525,0.44378218054771423,0.9166666865348816,0.38014376163482666,0.3892906904220581,0.360954225063324,0.6297872066497803,0.35616281628608704,0.7841699123382568,0.3556303381919861,0.9047148823738098,0.31937897205352783,0.3921298086643219,0.2885555028915405,0.5968818664550781,0.2763136923313141,0.7304637432098389,0.27111348509788513,0.8393309116363525
16,0.5000939965248108,0.7819209694862366,0.5,1.0223923921585083,0.4803091883659363,0.7293429970741272,0.5164285898208618,0.7255635261535645,0.4652790129184723,0.751258134841919,0.5329181551933289,0.7421451210975647,0.41799646615982056,1.0464723110198975,0.5820034146308899,0.9983124136924744,0.41103169322013855,1.3845041990280151,0.6133508682250977,1.373862385749817,0.4411284029483795,1.633141279220581,0.5958973169326782,1.1276631355285645,0.5348588824272156,0.9166667461395264,0.462978720664978,0.8215229511260986,0.41126665472984314,0.708491325378418,0.3804467022418976,0.6182103753089905,0.41247016191482544,0.5756563544273376,0.48256897926330566,0.494221955537796,0.49038249254226685,0.29489827156066895,0.49133771657943726,0.1786465346813202,0.49845588207244873,0.08333336561918259,0.528005063533783,0.5333495736122131,0.5038607120513916,0.42246609926223755,0.4639400839805603,0.5551999807357788,0.45399346947669983,0.6575924158096313,0.5739827752113342,0.5904964804649353,0.560953676700592,0.4805299937725067,0.5210859775543213,0.588116466999054,0.5071829557418823,0.6763418912887573,0.6195533871650696,0.6679996848106384,0.6178038120269775,0.570688009262085,0.5776301026344299,0.6167066693305969,0.5566318035125732,0.6694139242172241,0.44720160961151123,0.08333323895931244,0.5739352703094482,0.1849042922258377,0.6734511852264404,0.3437674343585968,0.7297834753990173,0.5143375396728516,0.7226153612136841,0.6656421422958374,0.5543650388717651,0.3761565685272217,0.5350868701934814,0.6073406934738159,0.5268309116363525,0.761971652507782,0.5223187804222107,0.8760563731193542,0.46033167839050293,0.384313702583313,0.44531792402267456,0.6275011301040649,0.441389262676239,0.7934287786483765,0.4425792396068573,0.916666567325592,0.38058942556381226,0.3928608000278473,0.36045950651168823,0.6260745525360107,0.3546932339668274,0.7806832194328308,0.3528578579425812,0.9044026732444763,0.31957530975341797,0.3948903977870941,0.28908050060272217,0.5957858562469482,0.27652519941329956,0.728404700756073,0.27021634578704834,0.8385590314865112
17,0.5000177025794983,0.7817285060882568,0.5,1.0223767757415771,0.4801957309246063,0.7292472720146179,0.5163211226463318,0.7254287004470825,0.46527186036109924,0.7509209513664246,0.532747745513916,0.7418327927589417,0.41804414987564087,1.0468895435333252,0.5819557905197144,0.9978639483451843,0.4111081063747406,1.3846251964569092,0.6132359504699707,1.3732378482818604,0.441208153963089,1.6331346035003662,0.5959346890449524,1.1270374059677124,0.5350969433784485,0.9166667461395264,0.46330368518829346,0.8259948492050171,0.41058871150016785,0.714607834815979,0.3797367215156555,0.6235809922218323,0.4130273461341858,0.5801278948783875,0.48283469676971436,0.4984853267669678,0.4914017617702484,0.2956160306930542,0.49246445298194885,0.17913971841335297,0.4995307922363281,0.08333340287208557,0.5282822847366333,0.5372676849365234,0.5031723380088806,0.42497387528419495,0.4635440409183502,0.5580758452415466,0.453792542219162,0.6610626578330994,0.5743904709815979,0.5931673645973206,0.5608510971069336,0.4822542667388916,0.5208367705345154,0.5904367566108704,0.5062404870986938,0.6796082258224487,0.6202634572982788,0.6691445112228394,0.618431031703949,0.5731795430183411,0.578022837638855,0.6190887689590454,0.5562945604324341,0.671383798122406,0.4469023644924164,0.08333313465118408,0.5734041333198547,0.1826438456773758,0.6720166206359863,0.33995816111564636,0.7278391718864441,0.5091242790222168,0.7187302708625793,0.6601771712303162,0.5538152456283569,0.3750881850719452,0.5353935956954956,0.6081413626670837,0.5276658535003662,0.762853741645813,0.5231248140335083,0.8763571977615356,0.460027277469635,0.38394275307655334,0.44604572653770447,0.6263849139213562,0.44288119673728943,0.7928735017776489,0.4446142315864563,0.9166665077209473,0.3802349269390106,0.392758309841156,0.3608883023262024,0.6257340312004089,0.3559095859527588,0.7794989347457886,0.35496461391448975,0.9022112488746643,0.3190430998802185,0.39556655287742615,0.28955474495887756,0.5964756011962891,0.2777177393436432,0.7277458906173706,0.27216094732284546,0.8361613154411316
18,0.49990496039390564,0.7816377282142639,0.5,1.0219203233718872,0.4800112843513489,0.7292401790618896,0.5161727070808411,0.7252948880195618,0.4652642607688904,0.7506635189056396,0.5326029062271118,0.7415651082992554,0.41807353496551514,1.046691656112671,0.5819264054298401,0.997148871421814,0.41118520498275757,1.3849568367004395,0.6132934093475342,1.372663140296936,0.441383421421051,1.633476972579956,0.5960968732833862,1.1266933679580688,0.5362242460250854,0.916666567325592,0.4641135334968567,0.8287390470504761,0.4107126295566559,0.7157776951789856,0.37984341382980347,0.6251368522644043,0.41260212659835815,0.5823410153388977,0.48232191801071167,0.49545443058013916,0.4908970892429352,0.294588565826416,0.4922123849391937,0.17842791974544525,0.4994286298751831,0.08333326131105423,0.5283091068267822,0.5327678918838501,0.5030441284179688,0.42243435978889465,0.4627532660961151,0.5528307557106018,0.4518047273159027,0.6544665098190308,0.5744954943656921,0.5883010625839233,0.559235692024231,0.482759952545166,0.519393265247345,0.5925264954566956,0.5049978494644165,0.6814430356025696,0.6201564073562622,0.6641031503677368,0.6143996715545654,0.5701778531074524,0.5754000544548035,0.6221463680267334,0.556370198726654,0.6777674555778503,0.4489230215549469,0.0833333358168602,0.5747582912445068,0.18364034593105316,0.6713261008262634,0.34046390652656555,0.7255998849868774,0.5090149641036987,0.7194957733154297,0.6608317494392395,0.5541622042655945,0.37636709213256836,0.535191535949707,0.6118477582931519,0.5274207592010498,0.7650060653686523,0.5234894156455994,0.8759108781814575,0.46094635128974915,0.3852081596851349,0.4465487003326416,0.6323133707046509,0.44390934705734253,0.7969266772270203,0.44648244976997375,0.9166666865348816,0.38179484009742737,0.3934265077114105,0.36293259263038635,0.6307684183120728,0.35832831263542175,0.7830438613891602,0.357553631067276,0.9021316170692444,0.32113462686538696,0.39549511671066284,0.29184597730636597,0.5969870686531067,0.28010889887809753,0.7283121943473816,0.27440011501312256,0.8355699777603149
19,0.4996267855167389,0.7814573645591736,0.5,1.0214684009552002,0.4797322154045105,0.7291586399078369,0.5159352421760559,0.7251322269439697,0.4652198851108551,0.7504094839096069,0.5323863625526428,0.7413053512573242,0.41808977723121643,1.0463879108428955,0.5819103121757507,0.9965487718582153,0.4112570285797119,1.385184407234192,0.6132145524024963,1.3720451593399048,0.441463828086853,1.6338547468185425,0.5965439677238464,1.126326560974121,0.5361926555633545,0.9166666865348816,0.46458250284194946,0.8276001214981079,0.4109762907028198,0.7159618139266968,0.3799377381801605,0.626029372215271,0.41054725646972656,0.5798995494842529,0.4819161295890808,0.49542391300201416,0.49039867520332336,0.2951539158821106,0.49116525053977966,0.17888380587100983,0.4976145029067993,0.0833333358168602,0.5282673239707947,0.5330532789230347,0.5039272308349609,0.42099905014038086,0.46200671792030334,0.5504639148712158,0.44991299510002136,0.6522030830383301,0.5744264125823975,0.5896450877189636,0.5609503984451294,0.4848296344280243,0.5192636251449585,0.593421220779419,0.5030499696731567,0.6819559931755066,0.6200622916221619,0.666570782661438,0.6166872382164001,0.5748342871665955,0.5761066675186157,0.625126302242279,0.5543698668479919,0.6794688701629639,0.4500596225261688,0.08333352953195572,0.5767456889152527,0.18386085331439972,0.6751756072044373,0.34449055790901184,0.7304195761680603,0.5158687829971313,0.7232856154441833,0.6697080731391907,0.5560358166694641,0.3746892511844635,0.5363647937774658,0.6131051182746887,0.52740079164505,0.7673323750495911,0.5217086672782898,0.8783406019210815,0.46178510785102844,0.38361966609954834,0.4470265209674835,0.6331691145896912,0.4439787268638611,0.7987542152404785,0.4457637667655945,0.9166668653488159,0.38182416558265686,0.39247098565101624,0.36250561475753784,0.6329725980758667,0.3583460748195648,0.785114586353302,0.35757628083229065,0.9016532897949219,0.32078611850738525,0.39479202032089233,0.2899596691131592,0.5973717570304871,0.2770482897758484,0.7308282256126404,0.26958057284355164,0.8385359644889832
20,0.4993447959423065,0.7812023162841797,0.5,1.0205304622650146,0.47945070266723633,0.7290653586387634,0.5157188177108765,0.7248656749725342,0.4651203155517578,0.7498815059661865,0.5322158336639404,0.740738570690155,0.41810449957847595,1.0455865859985352,0.5818955302238464,0.9954745173454285,0.4113287329673767,1.384673833847046,0.6131131052970886,1.3707304000854492,0.4416396915912628,1.633162498474121,0.5965659022331238,1.125409483909607,0.5359092354774475,0.916666567325592,0.46410542726516724,0.827294647693634,0.41120412945747375,0.7159566879272461,0.37933993339538574,0.6281407475471497,0.40880584716796875,0.5776180624961853,0.4830838441848755,0.4944254159927368,0.49116548895835876,0.2943066656589508,0.4915171265602112,0.17852725088596344,0.49813565611839294,0.08333326131105423,0.5293083190917969,0.5337618589401245,0.5050982236862183,0.4212350845336914,0.46209916472435,0.5528482794761658,0.4509422183036804,0.6538702249526978,0.5754030346870422,0.5927733778953552,0.5631777048110962,0.4879601001739502,0.5210896730422974,0.595640242099762,0.5061817765235901,0.6814098954200745,0.6206598877906799,0.6720449328422546,0.6197716593742371,0.5762757062911987,0.576993465423584,0.623638927936554,0.5538182854652405,0.6753334999084473,0.4491998851299286,0.08333323150873184,0.5767337679862976,0.1865270733833313,0.6758471131324768,0.35105228424072266,0.7303869724273682,0.5262024998664856,0.7224137187004089,0.6822176575660706,0.5555905103683472,0.37571364641189575,0.5361402630805969,0.6144287586212158,0.5267351269721985,0.7683254480361938,0.5211206078529358,0.8790063261985779,0.4616515636444092,0.3851604461669922,0.4471625089645386,0.6347257494926453,0.44381025433540344,0.8002303242683411,0.4452493488788605,0.916666567325592,0.38196343183517456,0.3945254385471344,0.36298897862434387,0.6361683011054993,0.3579655587673187,0.7891877293586731,0.3562021553516388,0.9050061106681824,0.3208790123462677,0.39717450737953186,0.2899582087993622,0.6009626984596252,0.27706417441368103,0.7364234924316406,0.269613116979599,0.8452497124671936
21,0.49908965826034546,0.7810972929000854,0.5,1.0201952457427979,0.47918009757995605,0.7289318442344666,0.5154995918273926,0.7247704267501831,0.4649961292743683,0.7496749758720398,0.5320793986320496,0.7405305504798889,0.4181159436702728,1.0453623533248901,0.5818840265274048,0.9950278997421265,0.41138699650764465,1.384408950805664,0.6130900382995605,1.3702250719070435,0.4417792558670044,1.633371114730835,0.5966439247131348,1.1250967979431152,0.5347338318824768,0.9166666269302368,0.46255937218666077,0.8274070024490356,0.4101956784725189,0.7160089015960693,0.3793891370296478,0.6289449334144592,0.40787824988365173,0.5775243043899536,0.482144832611084,0.4934189021587372,0.4907055199146271,0.29355791211128235,0.4915529787540436,0.17806558310985565,0.49787524342536926,0.08333329856395721,0.5285423994064331,0.5339369177818298,0.5039283037185669,0.42312780022621155,0.46167635917663574,0.5541517734527588,0.4502240717411041,0.6548663973808289,0.575067937374115,0.593058705329895,0.5624375939369202,0.4898298978805542,0.520379900932312,0.5970783233642578,0.5046543478965759,0.6821630001068115,0.620610773563385,0.6723901033401489,0.6187450289726257,0.578728199005127,0.5758881568908691,0.6270663738250732,0.5524393916130066,0.6781147122383118,0.4498114585876465,0.08333318680524826,0.5766922235488892,0.18605224788188934,0.674164354801178,0.34978288412094116,0.7262275218963623,0.525037407875061,0.7182977199554443,0.6814887523651123,0.5551360249519348,0.3728993237018585,0.5352169871330261,0.6113141775131226,0.5261615514755249,0.7662415504455566,0.5213338136672974,0.8786298036575317,0.4620812237262726,0.3812434673309326,0.4465572237968445,0.6313934922218323,0.44341859221458435,0.7980794310569763,0.445556104183197,0.9166665077209473,0.3834848403930664,0.38970866799354553,0.36332520842552185,0.6296048760414124,0.3582042157649994,0.7845949530601501,0.35713276267051697,0.9033045172691345,0.3232891857624054,0.3920431435108185,0.29163479804992676,0.5942534804344177,0.27936676144599915,0.7276951670646667,0.27377262711524963,0.8353977799415588
22,0.4990045726299286,0.7813348174095154,0.5,1.0190198421478271,0.479057252407074,0.7292115688323975,0.5154371857643127,0.7250406742095947,0.4648413062095642,0.7499809861183167,0.5320379137992859,0.7408502697944641,0.417955607175827,1.0427411794662476,0.5820443034172058,0.9952985048294067,0.41123247146606445,1.3849778175354004,0.6132612228393555,1.370556116104126,0.44174864888191223,1.634494423866272,0.5967413783073425,1.1256834268569946,0.5335476398468018,0.9166666269302368,0.4612126052379608,0.8264154195785522,0.40928736329078674,0.7136403322219849,0.379384845495224,0.6265067458152771,0.40709811449050903,0.5796080827713013,0.4822249710559845,0.4905596375465393,0.4908224642276764,0.29257407784461975,0.4916277229785919,0.1774766445159912,0.4976826310157776,0.08333329856395721,0.5287178754806519,0.5320397019386292,0.5042442679405212,0.42154109477996826,0.46094581484794617,0.5498186349868774,0.44810038805007935,0.6470871567726135,0.5751132369041443,0.5920922756195068,0.5615677237510681,0.4896082282066345,0.5187236070632935,0.5972191691398621,0.5024462342262268,0.6804602742195129,0.6206150650978088,0.6717945337295532,0.6175536513328552,0.5771117210388184,0.5737574696540833,0.6270530819892883,0.549761950969696,0.6783109903335571,0.44971877336502075,0.08333313465118408,0.5772551894187927,0.1834506094455719,0.6753515601158142,0.3484548032283783,0.728013277053833,0.5267131924629211,0.721113383769989,0.6860840320587158,0.555336058139801,0.36929821968078613,0.5352187156677246,0.6084261536598206,0.5259171724319458,0.7647695541381836,0.5207576751708984,0.8790343403816223,0.46156275272369385,0.37862688302993774,0.4465082585811615,0.629072368144989,0.4431343376636505,0.7964031100273132,0.4446926414966583,0.9166665077209473,0.3824084401130676,0.38861557841300964,0.3632611334323883,0.6305688619613647,0.35749194025993347,0.7860531210899353,0.3555642068386078,0.9062090516090393,0.3218590021133423,0.39235424995422363,0.2909778952598572,0.5959147810935974,0.2781880497932434,0.7292642593383789,0.27198684215545654,0.8370113968849182
23,0.4991432726383209,0.780413031578064,0.5,1.019338607788086,0.4791923463344574,0.7282542586326599,0.515485405921936,0.7241554260253906,0.4650441110134125,0.7491622567176819,0.5319069623947144,0.7400790452957153,0.41806483268737793,1.0441232919692993,0.5819352269172668,0.9945539236068726,0.4118492603302002,1.3839411735534668,0.6133894324302673,1.3740556240081787,0.4422510266304016,1.6334598064422607,0.596569299697876,1.1248236894607544,0.5337094664573669,0.9166667461395264,0.4615430235862732,0.8278637528419495,0.40961307287216187,0.7159934639930725,0.3790786862373352,0.6290212273597717,0.40765172243118286,0.5789040923118591,0.48106133937835693,0.4926500618457794,0.49013465642929077,0.29260021448135376,0.49199026823043823,0.17738595604896545,0.4992186725139618,0.08333340287208557,0.5278757810592651,0.5332435965538025,0.5035120248794556,0.420791894197464,0.46143418550491333,0.5493783354759216,0.44905370473861694,0.6485157608985901,0.5748558640480042,0.5923089981079102,0.5610589981079102,0.48782113194465637,0.5193418264389038,0.5945693254470825,0.5033449530601501,0.6788985729217529,0.6209214925765991,0.6712285280227661,0.6173277497291565,0.5770502686500549,0.5751555562019348,0.6263864636421204,0.5524531006813049,0.6780745983123779,0.4487011432647705,0.08333352953195572,0.5783884525299072,0.1839243322610855,0.6782062649726868,0.3511356711387634,0.7303043603897095,0.5322099924087524,0.7230978012084961,0.6925069689750671,0.5567192435264587,0.3692307472229004,0.5350309610366821,0.6091501116752625,0.5252087116241455,0.7657890915870667,0.5197263956069946,0.880225419998169,0.461393803358078,0.37774962186813354,0.4456397593021393,0.6303941607475281,0.44233009219169617,0.7979417443275452,0.44394704699516296,0.9166668653488159,0.3815981447696686,0.38748571276664734,0.3611963093280792,0.6307825446128845,0.3554159998893738,0.786248505115509,0.35338038206100464,0.905132532119751,0.3210218548774719,0.39107176661491394,0.28887316584587097,0.5958200097084045,0.27581077814102173,0.7304630279541016,0.2696957290172577,0.8388487100601196
